Country Name,Year,Mortality rate under-5,GDP per capita,Population density (people per sq. km of land area),Income classification,log_gdp_per_capita,log_population_density,log_mortality_rate_under_5,log_reflected_secondary_education,log_reflected_dpt3_immunization,logit_water_services,sqrt_health_expenditure,boxcox_mortality,Income_High
Peru,2011,19.6,12726.5999815198,22.8938171875,Low,-0.35454418395235765,-1.1087720869386697,3.0252910757955354,0.04118232740032206,0.4191318229052863,-0.79901698127211,-0.8291610867134284,0.5940565081647177,False
Peru,2012,18.9,13395.3993805891,23.0862234375,Low,-0.3079455028459675,-1.1017510204807426,2.990719731730447,0.20753852900166003,-0.14743358699049106,-0.7946969562297237,-0.7356128253230466,0.5647640631284487,False
Peru,2013,18.4,14052.1376191683,23.29524921875,Low,-0.2643980582571968,-1.0941867741034443,2.9652730660692823,0.10626881203888357,0.7101245024505141,-0.790403669365575,-0.7406631406996594,0.5429423350008907,False
Peru,2014,17.9,14244.5660212948,23.5279890625,Low,-0.25202343931032634,-1.0858405577445314,2.9391619220655967,0.08834559776879629,0.7101245024505141,-0.7861307101611674,-0.6458198036149256,0.5203161021142207,False
Peru,2015,17.6,14542.7930911313,23.795,Low,-0.2331716269858015,-1.0763623527283102,2.9231615807191558,0.04997559403247153,0.5248419685514151,-0.7818720486787671,-0.6501436008375706,0.5063317939437406,False
Peru,2016,17.3,14917.4489473588,24.1144484375,Low,-0.2100290001901559,-1.0651559527170482,2.9069010598473755,0.06052240873199061,0.5248419685514151,-0.7776386634775753,-0.6546944897799156,0.4920257308641063,False
Peru,2017,17.1,15069.5221084659,24.47237265625,Low,-0.20080079506970896,-1.0527678973974495,2.89591193827178,0.05014284563824389,0.6213477704849312,-0.7734245529131928,-0.6927199016226159,0.48230301160531647,False
Peru,2018,16.9,15386.2601642505,24.9199875,Low,-0.18187561009042805,-1.0375182749507244,2.884800712846709,0.02487534661716382,0.6213477704849312,-0.7691899928167428,-0.5701636741855911,0.47242717256920286,False
Peru,2019,16.8,15463.5432397882,25.35101796875,Low,-0.17731705447120727,-1.0230805370820297,2.8791984572980396,0.02487534661716382,0.7101245024505141,-0.7649410036217738,-0.5531510472854603,0.46743048313160745,False
Peru,2020,16.6,13609.5999609595,25.65513984375,Low,-0.29351186101333426,-1.0130351126348032,2.8678989020441064,0.02487534661716382,1.6000206567060138,-0.7606723471515633,-0.039799224863550066,0.4573167680005638,False
Peru,2021,16.4,15280.5512106486,25.9030328125,Low,-0.18814808679877507,-1.0049314052481444,2.856470206220483,0.02487534661716382,1.1310229129243907,-0.7563898379394743,0.08461663188301911,0.44703874122339,False
Poland,2000,9.3,18566.3546288772,124.909820758105,Low,-0.010937694612962057,0.34611456789882594,2.33214389523559,0.15299690315241934,-0.9162149444659131,0.12396591707502162,-0.48731621095371214,-0.08586450124394175,False
Poland,2001,8.8,18800.6018648402,124.875366482745,Low,0.00046983752662241654,0.3458749853734512,2.2823823856765264,0.2051186303551833,-0.9162149444659131,0.12396591707502162,-0.32459776714219635,-0.14381683641569493,False
Poland,2002,8.4,19166.9137058143,124.81753893369,Low,0.018026901179602078,0.34547272614968383,2.2407096892759584,0.2562759732642166,-1.3659232098425411,0.12396591707502162,-0.15879221868578408,-0.1935270716324308,False
Poland,2003,8.1,19855.6317989181,124.753689916405,Low,0.05014658353257193,0.34502836564901,2.2082744135228043,0.3358424954035513,-1.3659232098425411,0.12396591707502162,-0.20527843434641665,-0.23299181516395218,False
Poland,2004,7.8,20878.6545002534,124.644083178272,Low,0.09585726224806991,0.34426502560329614,2.174751721484161,-0.05941092425841084,-1.3659232098425411,0.12396591707502162,-0.24048144868122984,-0.27451688429205273,False
Poland,2005,7.6,21568.9476594356,124.589315444129,Low,0.12545242540787957,0.34388335421990596,2.151762203259462,0.09512366260778793,-1.3659232098425411,0.12002583558195215,-0.2660582075297951,-0.30344059676771296,False
Poland,2006,7.3,22921.1975887696,124.514452206843,Low,0.18077850624960493,0.3433613697536949,2.1162555148025524,0.15616613197216733,-1.3659232098425411,0.13971754462110766,-0.2677606240779221,-0.3488485073518841,False
Poland,2007,7.0,24484.0656663756,124.44685296422,Low,0.2407931662685175,0.3428897659835805,2.0794415416798357,0.1369576767036386,-1.3659232098425411,0.1604295900156017,-0.23843482452366718,-0.39690320734057405,False
Poland,2008,6.7,25553.9058406534,124.471952334313,Low,0.2797057923310304,0.34306490052304245,2.0412203288596382,0.0996300765794701,-1.3659232098425411,0.18227962419005714,-0.03455559338595401,-0.4478864478241097,False
Poland,2009,6.3,26204.410367111,124.564460624265,High,0.30257750974955167,0.3437100883189505,1.9878743481543455,0.08924779146249988,-1.3659232098425411,0.2054183587717546,0.04895176780140464,-0.5209911010052973,True
Poland,2010,6.0,27112.1333797381,124.209200731357,High,0.3335616562695378,0.34122977387578224,1.9459101490553132,0.11162059544544299,-1.3659232098425411,0.1890793701340909,0.001920934571044083,-0.5801715385065158,True
Poland,2011,5.7,28521.6612623568,124.296296901022,High,0.3796758721351946,0.34183850289236534,1.9021075263969205,0.12452633708315773,-1.3659232098425411,0.17277824980062403,-0.07014405620467398,-0.6435997721309139,True
Poland,2012,5.4,28952.9157305301,124.300058781268,High,0.3933302956773927,0.34186478573939183,1.8562979903656263,0.1360211972648984,-1.3659232098425411,0.15644310096412603,-0.07874865683603201,-0.7118357828034292,True
Poland,2013,5.2,29168.624211075,124.229110740995,High,0.400083963015308,0.3413689654338229,1.824549292051046,0.3203946854360526,-1.3659232098425411,0.1401738921603098,0.0067216387273706145,-0.7603231928673255,True
Poland,2014,5.0,30334.8786569618,124.144273163722,High,0.4357548827886042,0.34077570920424644,1.791759469228055,0.3305819465605704,-0.9162149444659131,0.12396591707502162,-0.014371032320137662,-0.8114744133816159,True
Poland,2015,4.9,31700.3682364154,124.061569613639,High,0.47581650505003736,0.3401969886425806,1.7749523509116738,0.3157150998260028,-0.9162149444659131,0.10783518686523631,-0.023340979239863634,-0.8381301526520784,True
Poland,2016,4.8,32675.3052259954,124.008253045495,High,0.5033776326828242,0.33982370144142765,1.7578579175523736,0.285718344404869,-0.9162149444659131,0.09191494898366954,0.050671135394747456,-0.8655538633634914,True
Poland,2017,4.6,34354.5987616319,124.0237303635,High,0.5489769614219149,0.339932079740919,1.7227665977411035,0.26584462237972695,-0.34964953457013626,0.07621273531396482,0.04727753028725157,-0.9228646733617788,True
Poland,2018,4.5,36500.4114282584,124.031583760656,High,0.6041039547462174,0.3399870672015932,1.7047480922384253,0.26584462237972695,-0.14743358699049106,0.060721701964776366,-0.0596681231361198,-0.9528389946168363,True
Poland,2019,4.4,38181.6230334689,124.025595374212,High,0.6450762686687621,0.33994513837747053,1.6863989535702288,0.26584462237972695,-0.14743358699049106,0.04544133416312454,-0.0012064001191753994,-0.983756324772163,True
Poland,2020,4.4,37852.8021313639,122.548420605625,High,0.6372064823328618,0.32954058466919567,1.6863989535702288,0.26584462237972695,0.023537560576789393,0.016022972787389626,0.013265752726686057,-0.983756324772163,True
Poland,2021,4.4,41059.5847829682,120.815285854296,High,0.7111968300762624,0.3171733835945957,1.6863989535702288,0.26584462237972695,0.023537560576789393,-0.011509102488586671,-0.009707955204738808,-0.983756324772163,True
Portugal,2000,7.2,35069.8274234319,112.457901639344,High,0.5677250921296396,0.25495440310676887,2.1041341542702074,-0.5597132775624902,-0.34964953457013626,0.21469814513841295,0.7839575348705802,-0.36455956524541117,True
Portugal,2001,6.6,35500.2265279823,113.253792349727,High,0.5788236485520709,0.2610738484756048,2.028148247292285,-0.46434313865795385,-0.5971418523671191,0.21685236684560197,0.7930121711740089,-0.4655865874604097,True
Portugal,2002,6.1,35578.5198767402,113.87574863388,High,0.5808281001476999,0.2658263474710693,1.9600947840472698,-0.39226505945884,-0.9162149444659131,0.21900855585879347,0.8470742613409227,-0.5599976801222736,True
Portugal,2003,5.5,35115.3793639394,114.304054644809,High,0.5689061508547626,0.26908418669641343,1.8718021769015913,-0.7469002923086335,-1.3659232098425411,0.22125675921891846,0.9603681951722022,-0.688517421924107,True
Portugal,2004,5.0,35658.1296697307,114.577715846995,High,0.5828617374782163,0.2711594154762709,1.791759469228055,-0.8780342509614628,-0.14743358699049106,0.22359876004899226,1.0945885413427239,-0.8114744133816159,True
Portugal,2005,4.7,35870.3091157968,114.828140373893,High,0.5882597787905436,0.273054134771932,1.7404661748405046,-0.8227785085923416,0.1716395051083029,0.22601737275160055,1.133662969253076,-0.8937846935714164,True
Portugal,2006,4.4,36387.5365744003,115.035399584563,High,0.6012858805986453,0.2746191684418339,1.6863989535702288,-0.7375559423770388,-0.5971418523671191,0.228536226704132,1.0363501770599668,-0.983756324772163,True
Portugal,2007,4.2,37226.4700908599,115.261440909588,High,0.6220253002744494,0.27632284391241024,1.6486586255873816,-0.5975555285701334,-0.5971418523671191,0.2311422554212872,1.0026618740644135,-1.04863422061647,True
Portugal,2008,4.0,37291.504724285,115.427757734776,High,0.623613461598223,0.2775742614245691,1.6094379124341003,-0.4483443371711938,-0.5971418523671191,0.23384200833074262,1.1110087783710192,-1.1179717936197253,True
Portugal,2009,3.9,36092.8107699144,115.386472322306,High,0.5938862368076807,0.27726378451801353,1.589235205116581,-0.31635731135717604,-0.34964953457013626,0.23662169579414324,1.2861209785498513,-1.1544832318948668,True
Portugal,2010,3.8,36703.1140208942,115.439458456163,High,0.6091428932627954,0.277662233832439,1.5686159179138452,-0.19195952052349868,-0.9162149444659131,0.2447072166690704,1.2550751097247175,-1.19232598808251,True
Portugal,2011,3.7,36127.2948149171,115.269789278305,High,0.5947551384106747,0.27638570219700687,1.547562508716013,-0.12466845449959656,-0.5971418523671191,0.25285520661824273,1.1587006387622598,-1.2315860092317497,True
Portugal,2012,3.7,34804.6331855419,114.803406485424,High,0.5608185959201061,0.27286717985816566,1.547562508716013,-0.058636667148950126,-0.9162149444659131,0.2610617888849582,1.1339424323344258,-1.2315860092317497,True
Portugal,2013,3.6,34651.7717994279,114.156128691384,High,0.5568136542384436,0.26796038230283364,1.5260563034950494,-0.009014937496505417,-0.9162149444659131,0.2672736009450763,1.0529485264799332,-1.2723572876891025,True
Portugal,2014,3.6,35097.4096770211,113.541770372117,High,0.568440420620081,0.2632775570873229,1.5260563034950494,0.029251869471381604,-0.9162149444659131,0.2734303681073943,1.032625491270571,-1.2723572876891025,True
Portugal,2015,3.6,35803.3574097749,113.072519583956,High,0.5865599211875624,0.2596838354098707,1.5260563034950494,0.08958800625549074,-0.9162149444659131,0.27952548209912537,1.023941541948031,-1.2723572876891025,True
Portugal,2016,3.6,36636.2976816869,112.716384151187,High,0.6074850020087568,0.2569465179589598,1.5260563034950494,0.1019884685867861,-0.9162149444659131,0.2855570166924737,1.0495199954817462,-1.2723572876891025,True
Portugal,2017,3.6,37943.1150594783,112.441815784188,High,0.6393747623365366,0.25483028007026826,1.5260563034950494,0.09340930252650177,-0.9162149444659131,0.291523357105527,1.0204478177848373,-1.2723572876891025,True
Portugal,2018,3.5,39123.6147595275,112.261935951514,High,0.667251641767926,0.25344107598863425,1.5040773967762742,0.09340930252650177,-1.3659232098425411,0.29741751268944755,1.055495267410503,-1.314742859446679,True
Portugal,2019,3.5,40188.2866846655,112.288582794065,High,0.6916811702231384,0.2536470075388555,1.5040773967762742,0.09340930252650177,-1.3659232098425411,0.30324290122500724,1.088502632689061,-1.314742859446679,True
Portugal,2020,3.4,36852.2283864876,112.406676011074,High,0.6128319603925955,0.25455907034904723,1.4816045409242156,0.09340930252650177,-1.3659232098425411,0.3089924822708486,1.416309357382399,-1.3588559585037705,True
Portugal,2021,3.3,38657.6677223425,113.113510527741,High,0.6563503493133843,0.25999835019170775,1.4586150226995167,0.09340930252650177,-1.3659232098425411,0.3146652341044578,1.5919701463492562,-1.4048213569416397,True
Qatar,2000,12.5,93187.0628594345,55.5546080964686,High,1.456922484633458,-0.35452904637884675,2.6026896854443837,-0.05676352654862956,1.2420271834288397,0.4284923458815567,-2.284284965809203,0.20522076543608775,True
Qatar,2001,12.0,92115.8257561269,58.3914728682171,High,1.4464022342613319,-0.31168293260078134,2.5649493574615367,-0.3917867032690263,0.1716395051083029,0.4284923458815567,-2.0462328634595908,0.1668488203238328,True
Qatar,2002,11.6,94111.689385267,61.2579672695952,High,1.465906135443774,-0.2704196690187673,2.533696813957432,-0.25857679242298104,-0.34964953457013626,0.4284923458815567,-1.954844077198589,0.13455715728493362,True
Qatar,2003,11.2,93224.4541710123,64.1414298018949,High,1.4572875039207605,-0.23078608871667436,2.501435951739211,-0.169662533645267,0.30227467838613725,0.4284923458815567,-1.3466492566498611,0.10071875139535331,True
Qatar,2004,10.8,107023.682595438,66.6091300602929,High,1.582888573234743,-0.19823629292439968,2.468099531471619,0.024687843516304667,-0.34964953457013626,0.4284923458815567,-1.5220920966657647,0.06519792435632504,True
Qatar,2005,10.4,107784.523492671,71.0945736434109,High,1.5893341719112253,-0.1420035888559089,2.4336133554004498,-0.1495212786342724,-0.5971418523671191,0.4284923458815567,-1.8898797540776933,0.027841391383293668,True
Qatar,2006,10.1,115383.744098991,83.7925064599483,High,1.6513243898745873,1.299416112216976e-05,2.4069451083182885,-0.07581365754102332,-0.34964953457013626,0.4284923458815567,-2.067161551436614,-0.0014844640320081993,True
Qatar,2007,9.8,109579.786495681,104.099483204134,High,1.6043644920668358,0.1879639865098157,2.379546134130174,-0.22479655263776807,0.023537560576789393,0.4284923458815567,-2.2154422026668628,-0.03202247689451409,True
Qatar,2008,9.6,109206.40491188,122.905943152455,High,1.6012588461079464,0.3320701786122391,2.3608540011180215,0.019230068789428456,-0.5971418523671191,0.4284923458815567,-2.534720834640913,-0.05309911202305505,True
Qatar,2009,9.3,108435.853601326,138.579069767442,High,1.5948159864533362,0.4363391119194177,2.33214389523559,0.01892767640487695,-1.3659232098425411,0.4665175860231672,-2.0044332697694025,-0.08586450124394175,True
Qatar,2010,9.1,129045.005604062,139.262015503876,High,1.7531390436534537,0.4406119631871488,2.312535423847214,-0.040848853576738745,-0.5971418523671191,0.508589075238145,-2.358454168050126,-0.10852191585153141,True
Qatar,2011,8.9,145591.019362857,139.94496124031,High,1.8629084958128896,0.4448640600831921,2.2925347571405443,0.0400844200221465,0.1716395051083029,0.5557126084400458,-2.5645374159910985,-0.13187109264497565,True
Qatar,2012,8.7,143830.710940029,148.358139534884,High,1.8518401557577202,0.495618289599508,2.272125885509337,-0.030725717147608137,0.30227467838613725,0.6093223601177864,-2.4494838027423906,-0.15594998141817956,True
Qatar,2013,8.4,136453.997390961,165.066838931955,High,1.8039348929287602,0.5884498104781969,2.2407096892759584,-0.019115476754658384,-0.5971418523671191,0.5861408025279238,-2.211174637136083,-0.1935270716324308,True
Qatar,2014,8.2,128013.987050891,187.271105308964,High,1.7458401819129552,0.6983074820786651,2.2192034840549946,0.2719248075258938,0.6213477704849312,0.5622968188206933,-1.9789379783748113,-0.21961694634235135,True
Qatar,2015,7.9,123070.887876565,204.051958224543,High,1.7100095938073099,0.7730504819741585,2.186051276738094,0.18045511570740264,-1.3659232098425411,0.5398239941244258,-1.2758490210159525,-0.2604346936239273,True
Qatar,2016,7.5,120054.408736518,215.588598781549,High,1.6874302457092463,0.8209672577326027,2.1400661634962708,-0.012031837865599682,-0.9162149444659131,0.5185691826550822,-1.3214477826818938,-0.3182982780793713,True
Qatar,2017,7.2,115064.943662853,221.568320278503,High,1.6488069234713976,0.8448085758201905,2.1041341542702074,-0.03261759260374713,-0.5971418523671191,0.4984035261998411,-1.5056704161971244,-0.36455956524541117,True
Qatar,2018,6.9,114909.945485127,224.606962576153,High,1.6475804307617556,0.8566793904809076,2.066862759472976,-0.0044719131822972494,-0.9162149444659131,0.47921757511906143,-1.648880431074928,-0.41355711331167755,True
Qatar,2019,6.7,113160.973779334,229.648128807659,High,1.6336251016342551,0.8760250330957711,2.0412203288596382,-0.0044719131822972494,-0.9162149444659131,0.4609175761270975,-1.5212089935630495,-0.4478864478241097,True
Qatar,2020,6.4,103061.913422502,243.180852915579,High,1.5485673503952637,0.9259373614259152,2.0014800002101243,-0.0044719131822972494,0.6213477704849312,0.46159451052782213,-1.1807377122411014,-0.5021244989475917,True
Qatar,2021,6.3,116832.570294098,218.007832898172,High,1.6626783656811541,0.8306911523212462,1.9878743481543455,-0.0044719131822972494,-0.9162149444659131,0.4622726023315718,-1.6893467206691257,-0.5209911010052973,True
Romania,2000,21.6,14852.858576979,97.701323407775,Low,-0.2139770122269107,0.13298026688004516,3.1179499062782403,-0.14366744186955735,-1.3659232098425411,-0.2291423882868655,-0.985248351517237,0.6706274721692856,False
Romania,2001,20.6,15847.5133139353,96.3474380740934,Low,-0.15500106272112754,0.12088913726732821,3.0726933146901194,-0.13377832745893223,-1.3659232098425411,-0.23020396646676192,-0.9042231700671803,0.6335745198221374,False
Romania,2002,20.1,17060.7782418274,94.5338495671466,Low,-0.08788240137970382,0.10442633927265921,3.0492730404820207,-0.15006848064998327,-0.9162149444659131,-0.23070611533890717,-0.8088687397876807,0.614141722370682,False
Romania,2003,19.9,17586.5852586018,93.8218134377039,Low,-0.06026473592381922,0.09787725699224085,3.039749158970765,-0.14931776748499878,-0.5971418523671191,-0.22978522253427766,-0.4510203063102573,0.6061880972613194,False
Romania,2004,19.4,19531.5056332132,93.2684695652174,Low,0.03517147660374301,0.09275372650353811,3.0155349008501706,-0.1133515514548289,-0.5971418523671191,-0.2288698063782107,-0.40534654608661813,0.5858308746332997,False
Romania,2005,18.2,20569.8993240151,92.7023436820593,Low,0.08230179631033681,0.08748062542961467,2.954910279033736,-0.09709877489878961,-0.5971418523671191,-0.22795307725894992,-0.38375883673402444,0.533991314241827,False
Romania,2006,16.6,22353.4486176732,92.1547960692234,Low,0.15795788943961833,0.08235017343684672,2.8678989020441064,-0.03153270915028835,-0.5971418523671191,-0.22703489269183458,-0.5829631311295905,0.4573167680005638,False
Romania,2007,15.1,24327.1794995057,90.8390186610988,Low,0.23494430965513374,0.06989715208283527,2.7788192719904172,0.0705174620322451,-0.34964953457013626,-0.22611512484732835,-0.6047814927870756,0.37587426371413984,False
Romania,2008,14.0,27038.2512027729,89.3339495432797,Low,0.33107883832410817,0.05543194739126966,2.70805020110221,0.10656082062401223,-0.34964953457013626,-0.22519406051603702,-0.6045535995895378,0.30890802902153675,False
Romania,2009,13.1,25760.3454201987,88.5311962096844,Low,0.2870266656839665,0.04761782553774573,2.6461747973841225,0.09865266273686656,-0.14743358699049106,-0.22427143502682556,-0.4914574616642688,0.24861474241985843,False
Romania,2010,12.4,24901.6621955938,88.0107411432297,Low,0.2561807593262749,0.04251411047847341,2.5952547069568657,0.14855404290062452,0.023537560576789393,-0.22334737911181407,-0.33609245109255415,0.19771434598818607,False
Romania,2011,11.8,26149.4430803567,87.5332493374462,Low,0.3006669451589478,0.037805387019893735,2.5494451709255714,0.18374610735381142,0.6213477704849312,-0.2224218329531552,-0.8568394828283306,0.15088846704865388,False
Romania,2012,11.2,26766.1203411201,87.201265107382,Low,0.32187497201545634,0.034516577006983094,2.501435951739211,0.1760796869871442,0.4191318229052863,-0.2223228296281442,-0.8408699599569504,0.10071875139535331,False
Romania,2013,10.5,26940.5878735292,86.8742903099596,Low,0.3277864210178239,0.03126527057242725,2.4423470353692043,0.20770160948255265,0.30227467838613725,-0.22258447186147584,-0.5151500469064962,0.03736174982639169,False
Romania,2014,9.9,28154.726201994,86.5306806328234,Low,0.3678943799348334,0.02783549078273663,2.388762789235098,0.15620902301018477,0.023537560576789393,-0.22284598163590896,-0.6022451776526767,-0.02170303158268375,False
Romania,2015,9.2,29180.4224199994,86.1248956884562,Low,0.40045191398020197,0.02376772024160956,2.322387720290225,0.12218891480169115,0.6213477704849312,-0.22293781282447053,-0.6404341344420531,-0.09710899980050032,False
Romania,2016,8.5,30187.6417226458,85.6322453059805,Low,0.43132789040897956,0.018803631714205127,2.2512917986064953,0.1367851857123513,0.6213477704849312,-0.22284594488668663,-0.5788848816926044,-0.1807995608722148,False
Romania,2017,7.9,32850.9966974553,85.1387126216968,Low,0.5082567955475243,0.013802266706510507,2.186051276738094,0.08697782630101883,1.1310229129243907,-0.2225914874611387,-0.530783614740204,-0.2604346936239273,False
Romania,2018,7.3,35067.1966594792,84.6399947844228,Low,0.5676568355264164,0.008719162848572678,2.1162555148025524,0.08697782630101883,0.8688400882819141,-0.22215309867604793,-0.387933451681131,-0.3488485073518841,False
Romania,2019,6.8,36635.4689017771,84.1952712100139,High,0.6074644187939529,0.00416135726172614,2.0541237336955462,0.08697782630101883,0.7101245024505141,-0.2215444157949721,-0.30481987750145495,-0.43054751172411654,True
Romania,2020,6.6,35484.2366916586,83.7328320584145,Low,0.5784137362098185,-0.00060331079732074,2.028148247292285,0.08697782630101883,0.7923189180522114,-0.22076493157141788,-0.09443854432205416,-0.4655865874604097,False
Romania,2021,6.5,37732.5405035335,83.1104789638387,High,0.6343111336339351,-0.00705683810486116,2.0149030205422647,0.08697782630101883,0.8688400882819141,-0.21980687895908524,0.00263194701631094,-0.4836612590295222,True
Russian Federation,2000,19.4,20104.75,8.94901570933758,Low,0.061491001739421534,-1.8757603749298108,3.0155349008501706,0.005060286052493746,-0.34964953457013626,-0.38006329807081657,-0.6058277826050751,0.5858308746332997,False
Russian Federation,2001,18.4,21219.904296875,8.91163375342787,Low,0.11060809573172099,-1.8790557987720926,2.9652730660692823,0.005060286052493746,-0.34964953457013626,-0.3800865903648067,-0.5070232080203967,0.5429423350008907,False
Russian Federation,2002,17.3,22319.677734375,8.87046146313948,Low,0.15658226709573556,-1.8826997751858836,2.9069010598473755,0.005060286052493746,-0.5971418523671191,-0.3791710654296137,-0.38637100218828657,0.4920257308641063,False
Russian Federation,2003,16.1,24057.927734375,8.83027865243716,Low,0.22481789071527825,-1.8862708632787206,2.8390784635086144,0.005060286052493746,-0.34964953457013626,-0.3780398148166833,-0.5418589362025374,0.4313030492395301,False
Russian Federation,2004,15.0,25894.146484375,8.79465803239439,Low,0.2917403244308702,-1.8894487314664825,2.772588722239781,0.04416428046127336,-0.5971418523671191,-0.3768333765310986,-0.7236462663167573,0.3700610373571211,False
Russian Federation,2005,13.9,27656.658203125,8.76108889416588,Low,0.35165444377426897,-1.8924541738215637,2.7013612129514133,0.08916351308418022,-0.9162149444659131,-0.37562738319349886,-0.7184047438061352,0.3024701062917528,False
Russian Federation,2006,12.9,30022.671875,8.73439418381291,Low,0.4263419985668713,-1.8948515361426395,2.631888840136646,0.13969178240422683,-0.9162149444659131,-0.3744218389109269,-0.7208091968380698,0.23445362934559066,False
Russian Federation,2007,12.0,32630.369140625,8.71946397976766,Low,0.5021254906516833,-1.8961952360127021,2.5649493574615367,0.17419633531428416,-0.9162149444659131,-0.37321685493064527,-0.7293782037385681,0.1668488203238328,False
Russian Federation,2008,11.3,34342.2265625,8.71609568861449,Low,0.5486492284750653,-1.8964986633945657,2.509599262378372,0.22725064684839058,-0.9162149444659131,-0.3720123157633498,-0.6582201472911294,0.10933050022237457,False
Russian Federation,2009,10.7,31654.00390625,8.71872024385612,Low,0.47448477477076983,-1.8962622252835075,2.4595888418037104,0.18396803408939932,-0.9162149444659131,-0.37081391362961436,-0.3344285104724025,0.056037304445728145,False
Russian Federation,2010,10.4,33063.5859375,8.72263552192818,Low,0.5141258833877477,-1.8959096285681958,2.4336133554004498,0.19210598614563343,-0.5971418523671191,-0.36961038359768006,-0.6277363396673241,0.027841391383293668,False
Russian Federation,2011,10.2,34444.64453125,8.73293828429975,Low,0.5513586763789201,-1.8949824745781774,2.4159137783010487,0.20022550789045254,-0.5971418523671191,-0.3684072493391908,-0.7077839330111488,0.008421275530838684,False
Russian Federation,2012,9.9,35740.69921875,8.75493589434367,High,0.5849661911075764,-1.8930061721312068,2.388762789235098,0.2013117649749163,-0.5971418523671191,-0.3671257308828879,-0.6434055767070578,-0.02170303158268375,True
Russian Federation,2013,9.5,36260.06640625,8.78102091547408,High,0.5980928853877212,-1.8906684173362798,2.3513752571634776,0.17759357438767415,-0.5971418523671191,-0.365772125718003,-0.578512826979885,-0.06386364443643142,True
Russian Federation,2014,8.9,35853.24609375,8.80737424184231,High,0.5878268618810119,-1.8883129394138878,2.2925347571405443,0.2156925191904952,-0.5971418523671191,-0.36433598131620976,-0.5337346494084574,-0.13187109264497565,True
Russian Federation,2015,8.2,35037.15234375,8.8320122221157,Low,0.5668769560321765,-1.8861164980862526,2.2192034840549946,0.2159757503711263,-0.5971418523671191,-0.3628290944282053,-0.4837606078096935,-0.21961694634235135,False
Russian Federation,2016,7.5,35005.44921875,8.85489473873823,Low,0.5660532923035176,-1.8840814780702961,2.1400661634962708,0.16964844384525612,-0.5971418523671191,-0.36124658900828555,-0.48652757257549495,-0.3182982780793713,False
Russian Federation,2017,6.9,35570.390625,8.87185768709161,Low,0.580620181893186,-1.8825759528170052,2.066862759472976,0.22280869639435127,-0.5971418523671191,-0.3595891323385566,-0.45642447687925247,-0.41355711331167755,False
Russian Federation,2018,6.3,36536.6953125,8.87825976514438,Low,0.6050079806260175,-1.8820084167200477,1.9878743481543455,0.22280869639435127,-0.5971418523671191,-0.3578629293514165,-0.45802496488878125,-0.5209911010052973,False
Russian Federation,2019,5.8,37319.3203125,8.88162945666663,Low,0.624291879489656,-1.8817098455734556,1.916922612182061,0.22280869639435127,-0.5971418523671191,-0.35606848354809834,-0.3324994879916222,-0.6219525162663307,False
Russian Federation,2020,5.4,36376.3359375,8.86891988517952,Low,0.6010057648741728,-1.8828365084394818,1.8562979903656263,0.22280869639435127,-0.5971418523671191,-0.354206400810133,0.5889534810505207,-0.7118357828034292,False
Russian Federation,2021,5.1,38638.4296875,8.83848757424343,Low,0.6558974366960386,-1.8855401429032013,1.8082887711792655,0.22280869639435127,-0.5971418523671191,-0.35227735306315744,0.19858094737922202,-0.7855501294800457,False
Samoa,2000,21.2,4638.59446502596,64.1996466431095,Low,-1.2727636010875791,-0.23000408367172992,3.100092288878234,-0.490948526167372,-0.9162149444659131,-0.6236788803661988,-0.9494089239821769,0.6560844057686106,False
Samoa,2001,20.6,4941.1152254089,64.7229681978799,Low,-1.2152885914945248,-0.22300568857136874,3.0726933146901194,-0.5077804876463698,0.5248419685514151,-0.6232784804260917,-1.1810829789961472,0.6335745198221374,False
Samoa,2002,20.0,5183.45456244225,65.1840989399293,Low,-1.1717306858170171,-0.21688500436190689,3.044522437723423,-0.4420653880134377,0.30227467838613725,-0.6238371916898929,-0.8488875424913881,0.6101781079365802,False
Samoa,2003,19.7,5425.44383557984,65.5229681978799,Low,-1.1302217330746913,-0.2124142453950392,3.0301337002713233,-0.6097492911577138,0.5248419685514151,-0.6249058894779739,-1.003093126187489,0.5981276208035439,False
Samoa,2004,19.4,5568.34734622237,65.8123674911661,Low,-1.1065699778832285,-0.20861414490292163,3.0155349008501706,-0.5624787632383667,1.899804270399813,-0.6259651565132974,-0.8329416742060655,0.5858308746332997,False
Samoa,2005,19.3,5914.889706043,66.069964664311,Low,-1.0516448952172681,-0.20524545874716832,3.0106208860477417,-0.5743845780485368,2.010808540904262,-0.62416337634815,-0.7823421933229063,0.581675672510569,False
Samoa,2006,19.3,6017.47704264272,66.3282685512367,Low,-1.0360016238178464,-0.20188049717809506,3.0106208860477417,-0.8012541868697866,2.226150287260869,-0.6223774288248919,-0.6668993698116286,0.581675672510569,False
Samoa,2007,19.3,6013.27628827658,66.6971731448763,Low,-1.0366369325129632,-0.19709704177789097,3.0106208860477417,-0.8872237587850683,1.8398373933369814,-0.620588612367983,-0.7308950952589885,0.581675672510569,False
Samoa,2008,19.3,6182.76327854773,67.1756183745583,Low,-1.0113499627882068,-0.19093189078303952,3.0106208860477417,-0.8441999717462964,2.4427705548564087,-0.618800580760886,-0.8297363947905712,0.581675672510569,False
