Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,,,
Oman,OMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.8826599,259.5908508,274.1116638,290.3858948,306.4294128,326.909729,341.9760132,397.211731,466.6037598,510.0869141,583.5707398,563.2363281,561.1171875,587.7107544,726.6466065,767.0445557,714.4886475,704.6295166,639.7808228,730.083252,859.2496948,856.4214478,706.9222412,,,,Complete,
Other small states,OSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.9106488,314.2689834,360.1439379,419.5338119,489.2399687,543.5292023,573.6988618,673.8898196,751.564002,691.8428793,694.5203335,734.578784,704.593397,747.0249547,784.6576817,720.0042116,764.3534762,837.1644808,918.9671519,933.764211,992.5115756,1172.494041,1146.190538,,,,Complete,
Pakistan,PAK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.36755657,13.41587162,14.98332214,14.34851551,15.53542328,19.58962631,24.43647003,26.14198685,24.34272766,23.14643288,23.62846184,25.02491379,25.59742928,28.20998955,32.11787415,33.99359894,36.46934128,42.07228851,40.09578323,36.01374817,36.9091301,42.79639816,38.76602173,,,,Complete,
Panama,PAN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.6605225,296.7514648,308.5865784,303.4575501,344.4079895,323.0513916,370.6297302,472.0870361,506.7849426,550.8075562,607.4224243,664.975647,725.0154419,805.789856,919.2946167,982.0653076,1056.684814,1126.961548,1227.305542,1339.451538,1358.449829,1417.154175,1472.046387,,,,Complete,
Peru,PER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.63842773,89.36621857,97.6605072,97.352211,105.1658707,123.25354,136.1429596,158.5514832,191.4261169,209.1973877,241.4328003,264.4648743,309.3143921,320.9649048,332.1884155,310.6098328,311.3351746,332.5432129,362.7599487,367.9873962,399.5962524,455.6983643,445.8575745,,,,Complete,
Philippines,PHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.10300446,27.60987473,26.76997948,31.60413551,33.50411606,45.67607498,53.87452698,64.27903748,75.69056702,77.64539337,89.35166931,95.95716095,109.2149353,118.874321,106.1629334,113.4342804,118.0598145,120.3225937,125.2771683,141.6925354,166.6121826,208.192276,182.9342957,194.0561523,,,Complete,
Palau,PLW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.5447388,640.5842285,609.032959,638.3067627,765.0546875,810.1036987,852.0075684,897.3533936,880.8389282,947.1261597,1093.307861,1072.563232,1239.993042,1399.299316,1481.356567,1554.911865,1704.623169,1775.328491,1794.765625,1924.657959,1934.029053,1916.505981,1978.85437,,,,Complete,
Papua New Guinea,PNG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.84121323,18.19814301,20.55322266,21.9858036,25.73586273,27.49723434,30.03865242,33.18586731,34.69308472,36.5436821,39.3453064,52.49456787,70.27664948,76.75310516,89.08061218,45.18995285,53.98646545,55.24723816,59.04003525,59.89566803,55.92817688,61.02529907,81.11356354,,,,Complete,
Poland,POL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.0044861,282.8210144,315.8314514,339.3352051,392.0033875,465.7001953,524.0974731,660.9246826,892.5969849,759.6057739,809.1994019,866.0946655,815.1418457,878.0883789,911.2981567,803.9596558,816.0861816,909.578186,978.7356567,1014.038208,1025.984863,1183.302368,1193.130615,1543.712402,,,Complete,
Pre-demographic dividend,PRE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.39619286,16.42005674,17.19408442,24.4218839,29.37179012,33.73401839,40.18470611,46.87181847,55.17821546,52.33854393,53.86659524,58.84761434,61.64114588,67.1405762,68.70223733,61.8463709,59.41096328,57.36066507,56.06766605,57.57291295,58.71042876,64.62707701,67.58079731,,,,Complete,
Puerto Rico (US),PRI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,
"Korea, Dem. People's Rep.",PRK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,
Portugal,PRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.3421021,1015.549561,1139.402954,1443.37793,1723.744019,1814.354492,1857.645264,2112.528809,2391.981201,2346.541992,2259.303711,2255.969238,1980.018677,2030.630127,2059.926514,1790.534058,1875.242188,1998.064697,2216.306641,2221.731201,2346.330811,2760.165039,2580.756348,2743.577393,,,Complete,
Paraguay,PRY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4907761,91.8441391,65.0742569,70.85758209,88.10053253,95.1805954,122.4507828,161.2528534,220.9035187,217.7858429,258.4312744,337.8131714,368.7868042,391.8008423,440.8582153,393.424408,385.5229797,406.6048889,422.131012,416.8443298,411.8176575,480.1132202,480.1939697,,,,Complete,
West Bank and Gaza,PSE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5453339,127.379303,118.2290649,111.6221619,150.7261047,158.4302826,154.0974579,149.2229462,200.9641876,221.9702606,219.446991,308.3645325,298.3408203,327.2571716,314.2747498,286.9139404,299.4125061,310.2114563,324.0216675,317.4500732,314.8225403,364.4173584,350.6381226,,,,Complete,
Pacific island small states,PSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.60069113,79.4335892,88.3824423,94.97250342,116.514084,138.538034,147.5095817,153.4020589,157.6794759,154.6006421,161.5928218,163.2459774,176.1881852,177.1362627,185.0350209,178.4346744,185.2021549,189.3492873,217.3011314,225.9322511,227.9521012,264.3087023,219.9419367,,,,Complete,
Post-demographic dividend,PST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.161466,2570.460559,2788.799063,3171.677112,3489.844579,3679.766222,3880.946667,4212.325731,4503.385317,4576.006109,4728.349419,5085.692122,5103.820635,5127.899492,5279.928559,5108.035963,5270.928876,5445.856887,5714.04822,5830.569802,6348.534414,6837.68286,6984.79145,,,,Complete,
French Polynesia,PYF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,
Qatar,QAT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0860596,598.736023,668.8598633,1115.453369,1261.619995,1386.015625,1378.929688,1301.496826,1292.600464,1325.430054,1309.792725,1482.283081,1712.670898,2029.865967,2252.414063,2422.644531,2072.061035,1911.953613,1966.557129,2007.515259,1967.151978,1847.002319,1781.560303,,,,Complete,
Romania,ROU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.89345551,78.8175354,96.57698822,143.5455322,190.7950592,254.5296173,291.0040894,415.0679016,521.3156128,449.3769226,472.2075195,426.5997315,401.671051,495.2362366,503.3475342,442.240387,476.2450562,555.1130981,687.1541138,738.5581665,809.5888062,963.0128784,902.2677002,,,,Complete,
Russian Federation,RUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.20859528,117.8778534,140.0572968,163.3113556,207.6128388,270.1439209,350.8401489,459.6011658,606.7750855,513.9103394,564.3006592,681.0457764,755.4855347,805.5213013,736.3217773,496.9503479,463.2927551,577.0681152,606.1140137,650.4705811,814.944519,881.7572022,1078.234863,,,,Complete,
Rwanda,RWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00399399,7.86746025,7.32393837,17.25927353,20.23413277,25.02086639,27.15680885,33.50766754,39.94607162,43.99682617,47.96915817,51.64990616,57.26454163,47.7545433,50.63998795,48.81341934,50.77831268,48.27599335,51.35319138,50.75216675,58.29339218,60.46223831,76.83828735,,,,Complete,
South Asia,SAS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.59525095,18.6610217,19.14639411,20.74019255,23.60628321,25.99635214,27.8197396,33.61637147,35.89917849,36.60660435,42.98757893,46.37233198,46.61526346,53.36915119,54.57702723,56.74170522,58.8470715,56.50308722,57.62712001,60.80055488,63.89825242,75.07181533,79.04444967,,,,Complete,
Saudi Arabia,SAU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.3698425,482.1044617,449.8413086,457.0877075,471.4579773,545.7357178,634.8187256,662.0079346,663.1433106,760.1947632,765.9168091,954.3887329,1093.155884,1189.679321,1363.591553,1309.271484,1353.21814,1400.903564,1488.975342,1504.55249,1574.700684,1654.74353,1593.37146,,,,Complete,
Sudan,SDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.99440765,15.18379402,16.70688248,22.58514786,29.30379486,37.07450485,55.32654953,81.79000854,82.84203339,80.0038147,73.60456848,80.3718338,75.40813446,97.4927597,88.78570557,93.69758606,89.39611053,67.75525665,33.73799133,33.70681,22.17246819,20.4981575,31.57727051,,,,Complete,
Senegal,SEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.41570663,23.45893669,26.46221161,35.14493942,41.94406128,36.00606155,38.28113556,40.60185623,49.05390167,50.27443314,51.38805008,57.93114853,56.61458969,60.51578903,61.40605545,53.32304382,53.90053558,56.49185944,64.37467957,64.33670807,75.16521454,71.12162781,63.73388672,,,,Complete,
Singapore,SGP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.0310059,690.0133057,749.444458,851.1096191,868.4368897,908.3760376,989.7389526,1116.97937,1286.913452,1326.116821,1510.667847,1700.168579,1853.024292,2102.970215,2233.349609,2330.395996,2488.282959,2645.329346,2688.272705,2893.782227,3492.359863,4044.17334,4320.516113,,,,Complete,
Solomon Islands,SLB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.02681351,60.23266602,76.49930573,53.52047729,64.72148895,89.02578735,87.74922943,89.10964203,75.69615936,93.87008667,74.11127472,95.43640137,100.7893219,99.02694702,105.8747253,90.99643707,94.32994843,89.29357147,88.03850555,98.67025757,100.9956055,98.7951355,96.73880768,,,,Complete,
Sierra Leone,SLE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.80823517,19.44268227,23.70949936,22.6285038,23.45412064,27.1346283,30.24594879,31.99986649,37.45465088,39.24406815,37.81203461,49.60349274,51.89955902,84.93772125,143.6060333,118.6602402,84.6361618,47.37737274,44.82733536,48.13619995,47.8861618,44.90049362,39.31665802,,,,Complete,
El Salvador,SLV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.5260162,162.3045654,166.8116455,171.5901337,185.8340454,225.1741791,231.7341003,239.996872,253.4541321,257.1931763,270.6941834,295.6424255,301.0371094,324.2802734,315.2316895,331.9672546,339.9787598,338.6074219,348.1881714,380.533844,357.7879944,470.1402588,501.2441101,,,,Complete,
San Marino,SMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.208252,2202.077637,2253.218506,2506.68335,2958.879639,3055.632324,3242.24292,3804.506348,4378.248535,4242.503418,3813.883545,4550.350586,4310.100098,4113.466797,4120.026855,3530.046143,3621.232666,3672.303223,3969.364746,3801.210449,3758.609375,4033.102783,3874.985352,,,,Complete,
Somalia,SOM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.85289001,13.11646461,14.08594513,11.72021103,13.46292782,12.70534706,12.87221336,12.42313194,14.63377476,15.34639168,,,,Incomplete,
Serbia,SRB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.47927475,112.1981049,173.2634125,230.0886536,274.4553223,307.5470581,371.506073,547.2272339,671.8870239,575.262146,545.3338013,618.8942261,559.9054565,627.5330811,608.8585815,491.25177,486.4294434,515.8458862,617.086792,641.0296631,670.194397,919.1679077,903.1182861,,,,Complete,
Sub-Saharan Africa (excluding high income),SSA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.46810587,32.53641679,31.2271369,46.46378634,56.04007585,63.03866021,70.19099205,77.65613737,82.69916712,82.54979441,93.52360802,101.6712734,100.1444544,100.9970191,98.13606155,89.21529584,81.63569233,82.95753225,82.13955342,81.39950465,79.77903933,90.76831869,91.77467292,,,,Complete,
South Sudan,SSD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.05690956,31.05302238,35.07043839,47.23431778,34.53858948,49.41268158,,,,Incomplete,
Sub-Saharan Africa,SSF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.39695501,29.78538892,28.56402834,42.26815552,50.84066177,57.1732359,63.7707149,70.7663858,75.41382407,75.48717128,85.54486839,92.67525984,91.86943781,92.66808774,90.34299783,82.50077132,75.82175751,77.04631854,76.24437328,75.81748346,74.59198609,84.22225923,85.23318659,,,,Complete,
Small states,SST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.2993297,274.6626622,312.0546588,358.6440422,414.6710187,463.4190936,494.1181313,570.0859188,631.4379253,597.8598068,606.1418684,640.0270629,629.6682835,663.9086667,692.72652,655.9620782,683.8336565,740.6696258,797.3457445,814.8557539,846.7645455,980.5119807,976.5798046,,,,Complete,
Sao Tome and Principe,STP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.63587952,47.14751816,50.61143494,71.20994568,71.05591583,80.13071442,57.2040329,59.71631241,64.58831787,64.90551758,60.94829941,69.45979309,86.29039001,124.5917969,118.7098084,85.37828827,109.7314224,117.0776749,108.8762894,106.8688431,159.8439636,187.0652466,180.3336792,,,,Complete,
Suriname,SUR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.9008331,91.73781586,158.2121277,166.8866425,212.5081787,241.6841583,313.6830139,309.1756592,334.2477112,380.0401917,399.5971069,375.3495789,406.0552673,434.5033264,440.9526367,511.9124451,338.24823,322.0041504,445.907898,599.0702515,453.4461975,294.2547607,343.8530273,,,,Complete,
Slovak Republic,SVK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.5062714,212.2220764,254.127655,344.4733582,511.5299072,601.3132324,729.0132446,1029.300293,1251.677246,1320.093018,1296.542847,1352.438354,1319.438232,1370.467651,1289.348511,1108.878174,1175.627075,1189.079834,1299.911255,1342.075806,1393.62439,1684.515503,1642.39209,,,,Complete,
Slovenia,SVN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.6470337,826.225769,944.87146,1203.063599,1368.64856,1449.189209,1541.664307,1795.950439,2179.452393,2125.056885,2017.146606,2147.805176,1974.854004,2055.381348,2062.384766,1775.860718,1838.654053,1925.034668,2169.578857,2219.0979,2417.20874,2779.565918,2737.849365,3033.321045,,,Complete,
Sweden,SWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173.194092,2155.854248,2459.098633,3110.199707,3488.172852,3547.633301,3765.396973,4310.32666,4627.563965,4136.17334,4416.145508,6351.216797,6254.442871,6696.872559,6605.911621,5598.681641,5680.726074,5837.770996,6005.065918,5652.989746,6003.09375,6842.460449,5943.361328,6152.333008,,,Complete,
Eswatini,SWZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.93126678,75.41345978,74.66481781,131.4095917,175.8954468,217.2606659,237.5075226,252.2430115,265.7209168,279.6821289,343.0428467,365.252655,340.0301209,303.4043884,282.43396,250.71521,226.4177094,265.5015259,292.3392944,320.0508423,236.2501373,296.8284607,283.8834534,,,,Complete,
Sint Maarten (Dutch part),SXM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,
Seychelles,SYC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.23703,390.2077332,382.2792053,446.6859436,511.9613648,537.4468384,581.2559815,508.9606018,478.9061279,401.2400818,546.5679932,560.3952637,666.4990234,646.5663452,631.4267578,575.6303711,673.196228,667.0951538,708.699646,692.09198,693.1987915,629.1160278,694.7508545,,,,Complete,
Syrian Arab Republic,SYR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47885895,57.49734879,62.5323143,59.66984177,59.96079254,62.02973557,63.69380569,71.78123474,82.53261566,87.32125854,88.11807251,74.3771286,62.70924759,44.37207794,46.44654465,36.14657974,25.93214798,33.63182449,43.59334946,50.25953293,30.63546944,25.79880524,34.36484528,,,,Complete,
Turks and Caicos Islands,TCA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,
Chad,TCD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.07452297,11.64042854,18.01737785,18.0202446,27.74994278,31.27608871,33.8651123,34.0423584,36.89921951,34.82435226,35.26005936,37.35868073,36.20247269,38.59413528,42.16276169,33.82092285,31.96038055,29.9935894,31.2043705,30.23999405,37.73088074,37.59156799,40.17007446,,,,Complete,
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.39628584,39.52679883,44.08866948,50.34309976,56.64812008,65.03108996,74.63140112,89.26534496,116.6083628,138.5314145,160.3874471,200.3115497,233.5110783,263.8750164,287.4129635,307.2957941,312.5944293,342.7686616,388.6264959,414.6266308,446.4969089,514.7474136,510.5080828,,,,Complete,
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.408518,114.1647955,133.7944212,161.9022382,202.02976,251.9766996,303.2740922,385.7420136,485.8769885,419.8488615,454.0840352,505.4638727,530.545602,565.1650474,535.0081641,416.0910315,405.5340149,453.3760403,471.9443766,498.0613071,564.1147301,639.9650135,728.5719906,,,,Complete,
Togo,TGO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.63639355,10.63499069,12.01032352,14.70664024,16.09196472,16.95772171,17.75014305,22.34309769,26.89384079,28.3035717,30.54597664,34.41139603,35.40290833,39.56414795,41.96416092,46.69767761,50.64896011,51.5464592,52.43610382,48.85387421,52.75213242,52.72237015,54.01099014,,,,Complete,
Thailand,THA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.21043015,57.19389343,69.68746185,76.13368225,82.91682434,90.61147308,103.2611694,125.1097946,149.067627,149.678009,168.6189117,191.7446442,201.7069092,207.812439,213.7439575,219.1509247,229.7849884,247.0815277,274.7122192,288.3109741,304.3817749,363.7284546,369.976471,,,,Complete,
Tajikistan,TJK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.90626955,7.56599855,8.21969986,10.97546482,14.6509676,17.38472557,20.04485893,28.58950996,41.35135651,38.9187851,42.28567886,48.8431282,56.97117615,67.62356567,73.06859589,62.75804901,54.9213562,56.85092545,58.51539993,60.51568222,74.17329407,75.10315704,78.61326599,,,,Complete,
Turkmenistan,TKM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.52490234,120.8463974,128.088028,199.930191,302.8583984,324.811554,349.6842041,261.8325806,235.9151459,178.4458771,202.7792511,251.8577728,289.1301575,339.9234924,393.8684387,362.7294922,376.6556702,410.8108215,411.3256226,432.781189,420.0083313,471.8632507,579.154541,,,,Complete,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.9876985,275.5802122,236.3319057,247.166642,281.3424914,338.8418763,394.8031876,468.8110771,539.4951744,533.4862753,637.7490395,725.7486069,726.9738295,758.3261629,760.4348797,674.8916538,646.3321811,733.3693531,672.137646,654.2034997,577.7774661,663.5391851,720.8815672,,,,Complete,
Timor-Leste,TLS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.18759537,20.22569466,25.72540092,27.90169907,30.51906586,43.71953964,50.18856049,52.6151619,64.43626404,71.46888733,102.7984085,93.10574341,101.4779892,92.69400787,86.16269684,78.07413483,78.01346588,118.4945145,132.0787048,174.9121552,,,,Incomplete,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.48834977,56.51496439,55.73809391,55.17792532,62.98294876,71.32217918,80.56155976,96.4089954,115.1899295,126.7531876,139.883542,157.6344033,166.6412842,155.0633275,156.2505809,151.7310471,157.2892436,157.1039947,140.7434531,132.5664602,125.7767002,134.7015761,131.036106,,,,Complete,
Tonga,TON,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3949585,55.2772522,62.6541748,68.05188751,102.7013474,108.2930222,149.2275391,134.5621796,190.8658295,118.7936707,166.5813904,193.4371643,316.6811829,168.8293762,207.0526276,177.377594,202.9631195,240.523407,272.0875855,260.7398682,256.3073731,341.5039063,378.3054199,,,,Complete,
South Asia (IDA & IBRD),TSA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.59525095,18.6610217,19.14639411,20.74019255,23.60628321,25.99635214,27.8197396,33.61637147,35.89917849,36.60660435,42.98757893,46.37233198,46.61526346,53.36915119,54.57702723,56.74170522,58.8470715,56.50308722,57.62712001,60.80055488,63.89825242,75.07181533,79.04444967,,,,Complete,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.39695501,29.78538892,28.56402834,42.26815552,50.84066177,57.1732359,63.7707149,70.7663858,75.41382407,75.48717128,85.54486839,92.67525984,91.86943781,92.66808774,90.34299783,82.50077132,75.82175751,77.04631854,76.24437328,75.81748346,74.59198609,84.22225923,85.23318659,,,,Complete,
Trinidad and Tobago,TTO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.1627502,272.7285156,324.3688049,358.5950012,431.3726807,530.3522949,568.7258301,667.3532105,751.5460815,776.6224365,825.1608887,872.9639893,895.0802612,970.9022217,1010.827698,1061.58667,1064.417725,1083.376099,1080.453979,1097.205566,1051.836426,1173.393066,1292.018066,,,,Complete,
