"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Singapore","SGP","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","84","87","83","84","77","78","91","96","90","90","85","91","89","92","95","98","97","98","97","97","98","96","94","96","95","96","95","97","97","97","96","96","97","97","96","96","97","96","97","97","98","98","97","98","97",
"Solomon Islands","SLB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","46","35","23","27","45","38","42","66","69","67","77","76","71","65","68","69","72","72","70","88","86","84","78","84","90","89","99","88","85","86","83","91","92","83","77","87","94","83","85","94","94","87","89","84","87",
"Sierra Leone","SLE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","44","38","53","73","65","65","64","64","77","84","86","89","91","92","83","86","84","90","93","95","91","92","91","91","91",
"El Salvador","SLV","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","44","42","42","21","31","55","50","53","63","64","80","61","60","79","90","99","96","97","99","94","99","92","81","94","90","89","96","99","98","91","89","89","93","92","94","94","98","92","89","96","89","97","95","96","95",
"San Marino","SMR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","99","99","99","99","99","99","99","99","99","99","99","88","99","99","99","99","99","98","97","96","96","95","96","92","91","91","90","90","92","89","86","84","85","86","88","90","88","89","90","92","91","88",
"Somalia, Fed. Rep.","SOM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","2","5","5","10","22","17","25","26","18","19","20","21","22","23","22","21","19","33","36","33","33","40","40","30","35","26","40","31","42","45","41","42","44","46","48","49","51","53","57","55","62","71","69","70",
"Serbia","SRB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","85","85","89","91","94","93","92","95","93","95","89","88","98","92","94","95","95","91","94","91","95","93","95","93","95","97","97","92","91","92","93","95",
"Sub-Saharan Africa (excluding high income)","SSA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","5.76379874381182","11.8323782936992","12.7096694241515","20.0695646402901","26.5443763910311","31.7249332800404","37.0535673223832","43.2388666031873","47.2134938812591","52.4912997563694","56.8252817659897","51.7344130170681","53.2436072080639","51.3557352180039","52.8269943253503","51.6774878204304","49.3717375304337","47.8143087166265","47.9076948395729","51.0902283120518","52.976956734487","53.677083682692","54.8574857166987","57.9987252286622","61.1921905507753","64.3844015170001","66.3008882549873","67.8322114288722","70.7796128226247","73.9514253933732","72.379744726951","72.5385037633153","69.4761395506098","69.5361107426195","71.7837476288263","71.1047730736041","74.1375014462008","74.5644886010695","76.3958460499577","77.9561786282012","74.9781406620613","73.8301809397209","73.7881200930278","74.3258910576987","74.0738028007894",
"South Sudan","SSD","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","63","53","50","46","45","52","59","61","67","69","73","73","73",
"Sub-Saharan Africa","SSF","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","5.22335111793587","11.0071680483352","11.7970505816083","18.576435881594","24.4904641996381","29.3827153927352","34.2773169648091","40.6573342032689","44.1445438363684","49.8224782546871","56.0274436198277","48.5276921880054","48.9511539797219","48.8313376936129","53.2883118479037","52.2712748414126","50.0006717655905","48.6150834626839","47.2526898510129","48.5215332056862","50.4310043202902","51.2911761704388","52.6854345273988","55.7112966280257","58.7949389215946","62.0960732750988","64.1451616008123","65.9611977107689","69.0449835901359","72.3319703501723","71.2503998360964","71.8123674264478","68.6696758893204","68.5476255539634","70.7869543277194","70.2668570418098","73.19595391451","73.6621354004071","75.0175254522947","76.3082768656683","73.6934712988402","72.7440581754404","72.7036132484339","73.8921683536982","73.9670083625573",
"Small states","SST","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","31.5572451700383","41.6457788700587","45.0770197137853","50.3560785437175","56.8221668559579","62.8461179103951","68.6785504680242","75.4793564041018","78.7146434887479","82.8498721136996","88.1989415574363","82.3113178461261","76.8571209388029","82.3682337835353","83.5734219511972","83.9503409374888","82.7382208635504","81.458498753726","82.8701435117284","82.2276997656626","84.4737089618748","84.8064501860977","83.8004459108896","84.998576859343","84.6939506664494","85.4236402164098","86.4073216479224","88.599522287153","89.5770838908949","89.9315202241698","89.4316409132959","89.6025902158757","91.4608703146707","91.296816510903","89.5040833601059","89.4816141345711","88.6193955183303","87.7961803487752","89.4445891889242","90.3464094623335","86.8452138187713","84.9702866503361","87.1065577642496","86.4784911962782","86.676347167454",
"Sao Tome and Principe","STP","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","42","34","26","49","48","65","72","77","63","92","87","68","60","83","79","68","73","73","78","82","92","92","94","96","97","97","97","99","98","98","96","96","97","95","96","96","95","95","95","96","97","92","87","87",
"Suriname","SUR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","25","27","61","85","80","84","80","71","64","72","83","75","74","76","74","84","85","81","90","85","71","68","73","75","85","83","84","84","85","87","94","80","76","77","71","73","77","67","81","77","51","72","77","72","69",
"Slovak Republic","SVK","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","98","97","96","96","96","97","97","97","97","97","96","96",
"Slovenia","SVN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","98","98","98","98","94","91","92","91","92","93","95","94","95","97","97","97","96","96","96","96","95","95","95","94","94","93","95","95","86","89","89","90",
"Sweden","SWE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","98","98","98","98","98","98","98","98","98","98","98","98","97","97","98","97","98","94","94","96",
"Eswatini","SWZ","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","30","39","43","50","61","74","86","89","89","89","79","93","89","96","82","82","82","83","83","84","84","85","85","86","86","87","87","88","88","89","91","95","98","98","90","90","90","90","90","83","77","97","85","84",
"Sint Maarten (Dutch part)","SXM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","13","55","97","95","86","94","89","94","97","99","98","96","96","96","97","99","98","99","99","98","96","99","99","99","99","99","99","99","99","99","99","98","98","99","97","96","97","99","99","97","94","97","97","94",
"Syrian Arab Republic","SYR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","13","14","15","21","25","29","86","42","59","94","91","89","89","90","89","89","88","87","88","87","86","83","86","85","84","83","82","82","81","81","81","72","58","54","56","54","55","61","60","67","62","61","59","66","73",
"Turks and Caicos Islands","TCA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","1","3","3","10","14","14","20","20","18","10","13","18","18","20","24","37","45","38","26","25","23","22","26","41","29","19","26","40","33","40","39","36","42","41","41","47","53","55","62","66","67","68",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","5.65670120673667","6.25254427853752","6.27048435286598","45.5402601601054","56.5515540671658","64.032383846189","68.1429652001377","68.166679350142","84.5713911703137","87.1359503735399","90.2115015119099","88.0157140968861","85.1674959014912","83.0038982519228","81.6145167724478","78.6858420899605","81.382400840596","82.6560438551293","82.7784051735434","82.9710193466706","83.2168732820724","83.6849664556567","81.8148335133282","83.7825558095378","84.7861722154749","84.7377972968072","88.3937607576414","88.4874385729284","91.6647123661254","93.5942309705709","93.9040300757289","93.9465217345456","95.0044489241808","93.3746813290707","94.5536258755189","93.767388710203","94.3190387531601","94.2228852130002","93.275016230897","93.6933303177722","91.9356312478865","85.7750123813101","92.93045757984","88.0037291047648","87.6600132384155",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7567300768226","76.8639941857491","85.8228967805937","82.99059834168","86.3677450148963","89.2584385814102","90.6844228092743","91.3834321941072","93.0394759812147","93.8377872120172","91.5718952376088","87.6857223915992","92.7384306394843","94.8808160538409","94.5346580221342","95.7675649557928","95.6817611622614","94.2452581117476","92.8189320229155","92.7776696533988","94.7673486758655","95.0486284637188","90.1989821562874","90.8564312109508","90.2156461051018","92.6243258867876","94.2778062689101","95.1600132460001","93.2985987091696","93.1068388294983","94.3681468589443","94.8130226128616","93.4715611734414",
"Togo","TGO","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","9","14","18","11","24","37","61","54","72","77","73","69","66","62","58","50","42","42","57","64","50","59","72","71","82","84","82","81","78","83","85","84","84","84","82","82","84","82","86","85","87","86","90","90",
"Thailand","THA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","49","52","49","49","53","62","66","75","80","84","92","90","85","89","93","96","94","95","96","97","97","96","96","98","98","98","98","98","99","99","99","99","99","99","99","99","99","99","97","97","97","92","92","92","92",
"Tajikistan","TJK","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","64","81","80","75","81","79","82","83","85","85","85","86","84","83","86","86","93","93","96","94","96","97","96","96","97","96","97","97","97","97","96","97",
"Turkmenistan","TKM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","73","90","93","97","98","99","98","97","95","98","83","97","99","98","98","96","96","96","97","97","98","98","99","98","99","99","99","98","97","98","98","98",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","36.8249294002196","41.9550592020977","46.0403964908055","48.8100081451504","55.6431793433471","55.0490128745279","55.5379002962853","58.4543481603484","61.7516713148447","63.3384838628981","67.6238026267744","77.3640265395141","76.996234861446","78.3153412090257","79.8477870823331","82.9480792443067","81.5785106556364","82.6150499587369","85.5227983021487","88.5453556446556","90.5719054687179","89.8344638701023","91.2093406888621","92.8097356934154","93.2504185585042","93.6180247998563","93.4817287255001","92.8472750198509","92.0582456128636","93.7007265817548","93.2410382421568","92.8247738821047","93.2251438451432","89.8613240947273","88.557356386987","89.7447345211559","89.4103892974071","84.6373569356819","85.7803842210861","79.6524293546811","75.9410291526227","75.1225574700009","78.5104792971412","82.7377726792158","81.6437689093309",
"Timor-Leste","TLS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","55","57","55","63","70","79","72","72","67","83","82","77","76","79","83","83","83","83","83","83","83","83",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","17.0859429298533","17.6143306577536","22.8098118346884","26.7045701856514","34.6666080100812","48.8722993644768","53.9213045033074","55.9958789837104","64.5562058309326","66.7756336418555","73.2103243753754","67.1150350558931","65.7464424609185","63.5735892966607","61.8366327309805","70.7170259904964","67.1514162486077","68.271749736379","70.4398618048121","72.264379525155","73.3866127226568","74.6408247314422","74.7625864142378","75.9074341998436","78.0261223473802","76.5167891973922","75.1852989848301","73.6577498745684","73.9862292657389","74.0974747255308","74.0033903221065","77.9627499091254","76.5762088118655","77.5858081903694","78.8179850792045","79.2597448749456","81.0535496850082","81.3432821126413","83.2621188230909","84.4513418885764","80.6123053677767","81.2487138046543","83.316863803234","83.5395674478355","83.6404327772999",
"Tonga","TON","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","40","37","52","63","51","92","75","99","92","93","94","88","99","96","89","95","99","96","97","94","95","94","90","98","99","99","99","99","99","99","99","99","95","99","98","96","96","99","99","99","99","99","99","99","99",
"South Asia (IDA & IBRD)","TSA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","5.90183136235039","6.1749622104259","11.4092740028308","13.2563964851612","15.0126450530351","16.9709385677261","19.091992373198","28.3505280642872","37.7422437549489","50.1843055388244","69.4929601199409","59.0907486011039","57.3684165696255","62.5683219774113","68.8325186591703","70.6251677669134","67.5013709146644","64.5734957867519","63.4316923986412","62.0245413338985","61.6327528192172","62.7739110131619","62.5299183555347","64.8334694603356","67.9397933944077","68.8573847885932","69.2423238680649","68.231009555666","73.562764323692","77.3094997109222","81.1844855675905","83.9213298899628","83.6452622207993","84.7482134624682","86.590687290438","88.4275947390716","89.2178168358011","90.1353353629688","91.0258799504381","91.936868992899","86.5064748081605","86.6950006761816","93.492008135925","91.9132098660559","94.478272245614",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","5.22335111793587","11.0071680483352","11.7970505816083","18.576435881594","24.4904641996381","29.3827153927352","34.2773169648091","40.6573342032689","44.1445438363684","49.8224782546871","56.0274436198277","48.5276921880054","48.9511539797219","48.8313376936129","53.2883118479037","52.2712748414126","50.0006717655905","48.6150834626839","47.2526898510129","48.5215332056862","50.4310043202902","51.2911761704388","52.6854345273988","55.7112966280257","58.7949389215946","62.0960732750988","64.1451616008123","65.9611977107689","69.0449835901359","72.3319703501723","71.2503998360964","71.8123674264478","68.6696758893204","68.5476255539634","70.7869543277194","70.2668570418098","73.19595391451","73.6621354004071","75.0175254522947","76.3082768656683","73.6934712988402","72.7440581754404","72.7036132484339","73.8921683536982","73.9670083625573",
"Trinidad and Tobago","TTO","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","26","62","54","60","65","75","70","79","82","77","82","82","87","81","85","89","89","90","91","90","90","91","96","91","94","95","92","88","90","90","90","90","92","92","92","96","97","89","99","93","96","94","93","96","92",
"Tunisia","TUN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","62","66","70","72","84","91","93","93","93","95","94","93","94","95","96","96","99","97","98","96","95","97","98","99","98","99","99","98","98","97","98","98","98","98","98","97","98","97","97","97","97","97",
"Turkiye","TUR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","42","64","58","56","56","55","45","86","86","79","84","72","77","76","87","67","72","79","81","79","85","88","78","68","85","90","90","96","96","96","97","97","97","98","96","97","98","96","98","99","98","95","99","99","99",
"Tuvalu","TUV","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","36","49","72","79","37","52","73","59","89","85","99","74","70","80","99","87","97","77","94","83","82","96","98","93","98","93","97","97","99","88","89","96","97","90","89","96","94","96","89","92","95","94","91","94","94",
"Tanzania","TZA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","59","55","50","52","58","67","74","79","85","77","78","81","83","83","84","81","82","79","79","76","79","87","89","95","95","90","90","83","86","85","91","90","92","91","97","96","92","90","89","91","91","86","87","83","83",
"Uganda","UGA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","9","12","14","14","14","21","30","38","42","45","49","53","56","60","59","57","56","48","50","52","55","57","59","62","64","64","73","71","79","80","82","83","84","85","89","93","94","93","93","89","91","89","91","91",
"Ukraine","UKR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","93","97","98","99","99","98","99","99","99","99","97","99","96","98","98","90","71","52","50","76","76","23","23","19","50","69","80","81","78","73","83","88",
"Upper middle income","UMC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","13.4937180736415","15.2846251714985","16.5882586050826","48.375793570546","59.2061817085179","64.9175496090328","67.535377360308","69.0121962348684","82.5511105629382","82.8751666169417","85.9038236136527","86.5203070569882","84.7420004188235","83.4349076685707","82.8154665590609","81.0795783567913","82.6895305407384","83.8548282716668","85.005510223791","85.7263685487444","86.5187780817777","86.8316705740599","86.1504159226742","86.0525445693943","87.1391905544917","87.4441810371012","90.3410271072893","90.6410031487543","92.9211623842381","93.7746859459776","93.6990063687257","93.696075492479","94.4505924205681","94.5397016095763","93.1733861432293","92.8047851211746","92.6737541046889","92.6628034176009","93.3570554952416","91.6981717825953","88.9005223319713","86.7650395811233","91.11276454004","90.1498165163067","88.9077256600814",
"Uruguay","URY","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","53","57","67","73","62","63","70","85","82","88","97","96","93","92","91","91","91","91","91","93","90","94","95","91","94","96","95","94","94","95","95","95","95","95","95","95","95","93","91","94","92","91","94","95","94",
"United States","USA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","96","96","96","97","97","96","97","97","97","94","90","86","83","88","94","95","95","96","96","96","94","94","94","96","96","96","96","96","96","95","95","96","94","94","95","95","95","94","94","94","93","94","94","94","94",
"Uzbekistan","UZB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","45","67","87","95","96","99","99","99","99","99","98","99","99","96","96","98","98","99","99","99","99","99","99","99","99","98","96","95","98","99","99","90",
"St. Vincent and the Grenadines","VCT","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","26","32","67","80","86","90","95","97","98","98","98","99","99","99","99","97","99","99","99","95","98","99","99","99","99","99","99","99","99","99","99","96","96","97","98","99","99","99","97","97","97","92","99","94","99",
"Venezuela, RB","VEN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","56","54","53","58","33","49","58","57","56","57","63","64","67","67","63","68","57","60","39","76","77","70","65","68","86","87","71","62","50","84","78","78","81","82","78","87","84","66","60","64","54","56","43","54","62",
"British Virgin Islands","VGB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","4","5","42","43","50","70","88","88","88","88","91","94","93","94","95","94","93","96","96","75","99","96","95","94","92","93","96","93","95","97","59","95","97","96","94","75","89","94","83","91","65","97",
"Vanuatu","VUT","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","22","27","28","30","31","56","58","61","76","83","77","86","74","73","67","72","72","71","71","70","70","69","69","68","68","70","73","75","77","79","82","84","86","80","81","85","85","90","78","62","68","72","71",
"World","WLD","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","16.7397646652008","20.0949299565921","22.3656374570644","35.8977247209616","42.2403570932317","46.6638500656728","49.8834272573714","54.2608104238692","63.2578316371458","68.3693853279904","76.0328780259763","71.9086579487743","70.5003303734906","70.3932247618567","72.7774534873119","73.1551363907521","72.3344416430361","71.4546866235014","71.3527978207708","71.7899999204748","72.2994955251968","73.0021035277611","72.7075654530744","74.3679350927286","76.3943527823862","77.2663577510839","78.4475079215323","78.4444790939419","81.0602407313777","83.1138285248318","83.6604991780953","84.761554230692","84.0262968351587","83.6585144643451","84.6611060170818","84.8333672144387","85.913662261267","85.9194849414335","86.5652440683969","86.7602356483201","83.5470028015877","82.0728435034341","85.0798771307488","84.4928550665826","84.7820762023213",
"Samoa","WSM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","29","66","87","89","96","89","94","93","90","66","90","79","91","92","93","94","95","96","99","97","98","90","92","90","63","59","50","65","39","64","78","82","82","84","78","80","74","67","44","68","89","85","76","83","85",
"Kosovo","XKX","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","1","3","4","5","7","12","13","18","36","56","84","47","50","54","33","44","47","40","68","71","74","73","65","61","72","79","78","79","78","76","76","69","67","71","70","63","63","59","54","60","57","56","58","46","42",
"South Africa","ZAF","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","74","75","75","70","72","70","71","72","81","79","81","73","72","73","76","75","74","73","71","70","69","74","81","84","85","82","81","77","75","71","81","85","85","85","84","82","85","84","86","85","79","74",
"Zambia","ZMB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","49","59","66","66","83","83","83","91","79","83","86","90","86","84","83","84","84","85","85","84","83","83","82","81","80","87","94","83","81","78","79","86","90","95","94","90","88","84","91","92","90","91",
"Zimbabwe","ZWE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","39","46","53","60","63","75","84","85","87","88","87","86","85","87","88","90","86","84","81","78","75","71","68","65","68","70","73","75","73","89","93","95","95","91","87","90","89","89","90","86","88","90","90","91",
