Country Name,Year,People using safely managed drinking water services percentage
Grenada,2014,89.9176799999318
Guatemala,2014,53.6908483380312
Guam,2014,99.059791733307
High income,2014,95.1121948999124
"Hong Kong SAR, China",2014,99.8602881090851
Honduras,2014,60.7430100788569
Hungary,2014,90.1140246823355
IDA total,2014,31.777683840781
IDA blend,2014,36.3356509624984
Indonesia,2014,27.9969893991559
IDA only,2014,28.8148251828949
Isle of Man,2014,97.0030652101286
Ireland,2014,95.1996251485082
"Iran, Islamic Rep.",2014,93.0593381428571
Iraq,2014,56.9465882183523
Iceland,2014,97.648368479668
Israel,2014,99.5861630298805
Italy,2014,94.5081548552369
Jordan,2014,72.6332166995111
Japan,2014,98.3270928759148
Kazakhstan,2014,84.4887087164124
Kyrgyz Republic,2014,65.130807475661
Cambodia,2014,24.3209254020834
Kiribati,2014,12.6417206749125
"Korea, Rep.",2014,98.4333390709425
Kuwait,2014,100.0
Latin America & Caribbean (excluding high income),2014,64.6617114091923
Lao PDR,2014,15.4490861924632
Lebanon,2014,46.6555570479365
Latin America & Caribbean,2014,75.2423176609994
Least developed countries: UN classification,2014,26.7862284152923
Low income,2014,23.7110202438062
Liechtenstein,2014,100.0
Sri Lanka,2014,47.0706000017364
Lower middle income,2014,56.7638523143985
Low & middle income,2014,62.7812503557057
Lesotho,2014,22.0892423225197
Lithuania,2014,90.3379728931866
Luxembourg,2014,99.6742915425469
Latvia,2014,94.8380753965027
"Macao SAR, China",2014,99.994834148994
St. Martin (French part),2014,96.6730660470702
Morocco,2014,65.6567410963589
Monaco,2014,100.0
Moldova,2014,72.4486241090461
Madagascar,2014,16.7630080347729
"Middle East, North Africa, Afghanistan & Pakistan",2014,77.2237181175234
Mexico,2014,42.0029610367773
North Macedonia,2014,80.3636938911957
Malta,2014,99.9134897576406
Myanmar,2014,48.6638585833252
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2014,57.3041163631437
Montenegro,2014,84.6229619451632
Mongolia,2014,32.1111890046251
Northern Mariana Islands,2014,88.8518032120341
Malawi,2014,13.0532852603648
Malaysia,2014,93.5226655324704
North America,2014,96.2015174933357
New Caledonia,2014,95.1346708481986
Nigeria,2014,24.3798102403874
Nicaragua,2014,55.0807962688073
Netherlands,2014,99.9773412392903
Norway,2014,99.257391040286
Nepal,2014,26.9763865296721
New Zealand,2014,93.2199988908469
OECD members,2014,90.9795307392527
Oman,2014,88.0987151814372
Pakistan,2014,42.4619393647799
Peru,2014,49.6862851582852
Philippines,2014,46.0997446650047
Palau,2014,80.6170864727472
Poland,2014,92.036903592949
Puerto Rico (US),2014,92.8958143011051
"Korea, Dem. People's Rep.",2014,67.1348055517042
Portugal,2014,94.5389069370452
Paraguay,2014,61.061071762889
West Bank and Gaza,2014,77.7443550142606
Post-demographic dividend,2014,97.1976662223791
French Polynesia,2014,88.6237233370152
Qatar,2014,97.422271017574
Romania,2014,81.9056181433721
Russian Federation,2014,75.5382710493664
Senegal,2014,24.1927117787544
Singapore,2014,100.0
Sierra Leone,2014,8.15013194693133
San Marino,2014,100.0
Serbia,2014,74.843680949378
Sub-Saharan Africa,2014,26.1669974909494
Sao Tome and Principe,2014,33.0073478566287
Suriname,2014,54.4628446712718
Slovak Republic,2014,98.8999277380174
Slovenia,2014,94.5054473293925
Sweden,2014,99.6110106757593
Chad,2014,5.92508772122563
Europe & Central Asia (IDA & IBRD countries),2014,79.5422072774026
Togo,2014,16.0505729222898
Tajikistan,2014,51.049466394786
Turkmenistan,2014,88.943348532498
Latin America & the Caribbean (IDA & IBRD countries),2014,66.0489559106654
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2014,57.1206374077004
Tonga,2014,29.4699143596053
Tunisia,2014,75.9700128726058
Tuvalu,2014,8.34759533231827
Tanzania,2014,8.89653747874422
Uganda,2014,11.459659449773
Ukraine,2014,89.0135977787277
Upper middle income,2014,77.306818411617
United States,2014,96.2132661144565
Uzbekistan,2014,71.2516264475664
Virgin Islands (U.S.),2014,97.9360043349244
Viet Nam,2014,53.4788779942952
World,2014,68.3814641373823
Samoa,2014,61.6150777461248
Zimbabwe,2014,27.431369291366
Afghanistan,2015,23.8535895499243
Africa Western and Central,2015,25.2031307008316
Albania,2015,70.5919698860001
Andorra,2015,90.6400015710857
Armenia,2015,83.0782107165941
American Samoa,2015,89.3952021077702
Austria,2015,98.9094213452267
Azerbaijan,2015,67.8897827342271
Belgium,2015,99.6812368611916
Bangladesh,2015,56.4401978281453
Bulgaria,2015,96.7620921644771
Bahrain,2015,98.9135686199451
Bosnia and Herzegovina,2015,88.8251268878566
Belarus,2015,92.4967065541388
Brazil,2015,82.0024616838265
Bhutan,2015,47.4590667445968
Central African Republic,2015,6.6975310443207
Canada,2015,98.8180620992335
Central Europe and the Baltics,2015,91.3749797039995
Switzerland,2015,96.699996373961
Chile,2015,98.3824735679149
Cote d'Ivoire,2015,35.0107478443883
"Congo, Dem. Rep.",2015,11.6746408900037
"Congo, Rep.",2015,44.1840934285822
Colombia,2015,72.5068379340233
Costa Rica,2015,80.1472155635111
Cyprus,2015,98.9628141538222
Czechia,2015,97.8807253473668
Germany,2015,99.8967748879838
Denmark,2015,98.7844096414334
Dominican Republic,2015,44.2718554077265
Algeria,2015,76.9719606352109
East Asia & Pacific,2015,73.6797660830461
Europe & Central Asia (excluding high income),2015,79.6145399113232
Europe & Central Asia,2015,91.3557372826339
Ecuador,2015,65.3736735755729
Euro area,2015,98.207278525537
Spain,2015,99.5476438755299
Estonia,2015,96.8460967451215
Ethiopia,2015,9.84151478728926
European Union,2015,96.7727781371314
Fragile and conflict affected situations,2015,29.7864967435951
Finland,2015,99.6306260454773
Fiji,2015,40.9639928404746
France,2015,98.8481980323575
United Kingdom,2015,99.8890378286415
Georgia,2015,67.3683552883333
Ghana,2015,33.2496000669836
Gibraltar,2015,100.0
"Gambia, The",2015,42.3488125860354
Guinea-Bissau,2015,22.1610386387436
Greece,2015,99.184433819502
Grenada,2015,89.9176799999318
Guatemala,2015,54.2060127438135
Guam,2015,99.059791733307
High income,2015,95.203168630283
"Hong Kong SAR, China",2015,99.9840176497027
Honduras,2015,62.1379500638321
Hungary,2015,91.6231144609795
IDA total,2015,32.2726509360871
IDA blend,2015,37.1312101630546
Indonesia,2015,28.2892166903199
IDA only,2015,29.1190601420985
Isle of Man,2015,97.3394568379347
Ireland,2015,95.2881323505275
"Iran, Islamic Rep.",2015,93.2173296314919
Iraq,2015,57.430048901793
Iceland,2015,98.1835638232079
Israel,2015,99.5718160178962
Italy,2015,94.2513552415989
Jordan,2015,74.8107344590918
Japan,2015,98.3744206231166
Kazakhstan,2015,86.0814541393425
Kyrgyz Republic,2015,66.9349994175076
Cambodia,2015,24.9096029573394
Kiribati,2015,12.865180559568
"Korea, Rep.",2015,98.5837564051377
Kuwait,2015,100.0
Latin America & Caribbean (excluding high income),2015,65.1427928381622
Lao PDR,2015,15.8768081298228
Lebanon,2015,46.8824468847619
Latin America & Caribbean,2015,75.3023749229844
Least developed countries: UN classification,2015,27.0014559116946
Low income,2015,24.1812130844062
Liechtenstein,2015,100.0
Sri Lanka,2015,47.2886463544296
Lower middle income,2015,57.7432009290875
Low & middle income,2015,63.6309673008799
Lesotho,2015,22.9609405043365
Lithuania,2015,92.3355913037643
Luxembourg,2015,99.627860789774
Latvia,2015,95.118973137701
"Macao SAR, China",2015,99.9969820554649
St. Martin (French part),2015,96.6667372987788
Morocco,2015,68.2829129290842
Monaco,2015,100.0
Moldova,2015,72.7737317804146
Madagascar,2015,17.3862360832543
"Middle East, North Africa, Afghanistan & Pakistan",2015,77.5675895603139
Mexico,2015,42.1621639398893
North Macedonia,2015,80.3782453257937
Malta,2015,99.8958503496077
Myanmar,2015,50.0312744185068
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2015,58.1557303384881
Montenegro,2015,84.7121033654532
Mongolia,2015,32.9616503604042
Northern Mariana Islands,2015,89.4338201263089
Malawi,2015,13.5876840716512
Malaysia,2015,93.573840962697
North America,2015,96.3548059409944
New Caledonia,2015,95.5027748830163
Nigeria,2015,24.9658810588384
Nicaragua,2015,55.1675448814715
Netherlands,2015,99.97616034769
Norway,2015,99.2031105190304
Nepal,2015,25.4942189360671
New Zealand,2015,94.2007135843335
OECD members,2015,91.0441824726132
Oman,2015,88.5753586061443
Pakistan,2015,43.4686382993372
Peru,2015,49.9740518201525
Philippines,2015,46.3146333552089
Palau,2015,81.8297947954845
Poland,2015,91.7114454501724
Puerto Rico (US),2015,95.7325044803439
"Korea, Dem. People's Rep.",2015,66.9601921192507
Portugal,2015,94.6233415941133
Paraguay,2015,61.7831924379874
West Bank and Gaza,2015,78.0710544721808
Post-demographic dividend,2015,97.2815178607142
French Polynesia,2015,87.7724153536662
Qatar,2015,97.2652553477215
Romania,2015,81.9019392635462
Russian Federation,2015,75.6134534687554
Senegal,2015,24.5005719592568
Singapore,2015,100.0
Sierra Leone,2015,8.40160250969397
San Marino,2015,100.0
Serbia,2015,74.8661519666101
Sub-Saharan Africa,2015,27.0869979284001
Sao Tome and Principe,2015,33.5409651625249
Suriname,2015,54.6686142151554
Slovak Republic,2015,98.935528476486
Slovenia,2015,95.1854908934904
Sweden,2015,99.6313874133782
Chad,2015,5.95868406195704
Europe & Central Asia (IDA & IBRD countries),2015,79.7386742200122
Togo,2015,16.5010926705837
Tajikistan,2015,51.8872709585043
Turkmenistan,2015,90.7476827127667
Latin America & the Caribbean (IDA & IBRD countries),2015,66.5203539679079
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2015,57.9760737971984
Tonga,2015,29.469770409254
Tunisia,2015,76.3825774214258
Tuvalu,2015,8.39768347124484
Tanzania,2015,9.19061761742038
Uganda,2015,12.2855424930426
Ukraine,2015,88.8409830580509
Upper middle income,2015,77.8164121957232
United States,2015,96.3747093495951
Uzbekistan,2015,72.3355130807258
Virgin Islands (U.S.),2015,97.9359989401656
Viet Nam,2015,54.0294223463039
World,2015,69.0584035569475
Samoa,2015,61.7149297657482
Zimbabwe,2015,27.2568176891054
Afghanistan,2016,24.7622201760444
Africa Western and Central,2016,25.9396645576694
Albania,2016,70.6165078550165
Andorra,2016,90.6399963774364
Armenia,2016,82.9347308607083
American Samoa,2016,89.6248745085884
Austria,2016,98.9078081893026
Azerbaijan,2016,68.4656824045065
Belgium,2016,99.6895596365475
Bangladesh,2016,56.850799030472
Bulgaria,2016,96.6015634960495
Bahrain,2016,98.9116500085922
Bosnia and Herzegovina,2016,88.8333583350121
Belarus,2016,92.5880037699573
Brazil,2016,82.7432602104915
Bhutan,2016,52.0890914501162
Central African Republic,2016,6.59203554548991
Canada,2016,98.8733074852587
Central Europe and the Baltics,2016,91.4625131963034
Switzerland,2016,96.7000022331398
Chile,2016,98.57763488943
Cote d'Ivoire,2016,36.7854755505636
"Congo, Dem. Rep.",2016,11.5919584610528
"Congo, Rep.",2016,44.7696324671102
Colombia,2016,72.7215997126754
Costa Rica,2016,80.2988811672934
Cyprus,2016,99.2223052535276
Czechia,2016,97.8810008546094
Germany,2016,99.8998405268407
Denmark,2016,99.1813090439104
Dominican Republic,2016,44.3844165394738
Algeria,2016,76.3948592626
East Asia & Pacific,2016,74.4631689951291
Europe & Central Asia,2016,91.4954771609371
Ecuador,2016,65.8315610896667
Euro area,2016,98.2189104042889
Spain,2016,99.5503658278686
Estonia,2016,96.8779431530859
Ethiopia,2016,10.308997223031
European Union,2016,96.7983974817776
Fragile and conflict affected situations,2016,30.0333508640884
Finland,2016,99.6318715787003
Fiji,2016,41.0942565572622
France,2016,98.9787900317185
United Kingdom,2016,99.8769077507623
Georgia,2016,67.6146181714504
Ghana,2016,35.0128106440634
Gibraltar,2016,100.0
"Gambia, The",2016,43.8572751152197
Guinea-Bissau,2016,22.4392222957992
Greece,2016,99.133636394478
Grenada,2016,89.9176799999318
Guatemala,2016,54.726141165585
Guam,2016,99.059791733307
High income,2016,95.2882928246211
"Hong Kong SAR, China",2016,100.0
Honduras,2016,62.5968367169324
Hungary,2016,93.1266726008545
IDA total,2016,32.7586552466905
IDA blend,2016,37.9277999099543
Indonesia,2016,28.5792308144962
IDA only,2016,29.412051148287
Isle of Man,2016,97.676406792755
Ireland,2016,95.3761376769229
"Iran, Islamic Rep.",2016,93.3718128853209
Iraq,2016,57.9129338369524
Iceland,2016,98.7187606903306
Israel,2016,99.5574611966728
Italy,2016,93.9945556279608
Jordan,2016,76.9894906737603
Japan,2016,98.4217561367312
Kazakhstan,2016,87.6854187180022
Kyrgyz Republic,2016,68.7585388672245
Cambodia,2016,25.501040147582
Kiribati,2016,13.0885035750262
"Korea, Rep.",2016,98.6926964024779
Kuwait,2016,100.0
Latin America & Caribbean (excluding high income),2016,65.5777843097757
Lao PDR,2016,16.3047908313028
Lebanon,2016,47.1093367215873
Latin America & Caribbean,2016,75.3219167345436
Least developed countries: UN classification,2016,27.2152875583221
Low income,2016,24.738857493276
Liechtenstein,2016,100.0
Sri Lanka,2016,47.516056893462
Lower middle income,2016,58.7004204900386
Low & middle income,2016,64.4645229081721
Lesotho,2016,23.8441191493482
Lithuania,2016,93.9928811739939
Luxembourg,2016,99.5842506631401
Latvia,2016,95.4013064901174
"Macao SAR, China",2016,99.9991299619359
St. Martin (French part),2016,96.6604085504872
Morocco,2016,69.9010903640328
Monaco,2016,100.0
Moldova,2016,73.105944709261
Madagascar,2016,18.0266900658694
"Middle East, North Africa, Afghanistan & Pakistan",2016,77.8944039768145
Mexico,2016,42.3197577947125
North Macedonia,2016,80.3958472003969
Malta,2016,99.8782191179984
Myanmar,2016,51.4178037948084
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2016,58.8765470952927
Montenegro,2016,84.8007952614819
Mongolia,2016,33.8220542330642
Northern Mariana Islands,2016,89.8474226804124
Malawi,2016,14.1363136398145
Malaysia,2016,93.6252758965394
North America,2016,96.5070502037601
New Caledonia,2016,95.7298599716487
Nigeria,2016,25.5492148689276
Nicaragua,2016,55.2550711039367
Netherlands,2016,99.9749763033033
Norway,2016,99.1488222801754
Nepal,2016,23.9865548091818
New Zealand,2016,95.181429686498
OECD members,2016,91.1083139366409
Oman,2016,89.0363870387066
Pakistan,2016,44.4777304404909
Peru,2016,50.2601122519687
Philippines,2016,46.529064943606
Palau,2016,83.0481763870984
Poland,2016,91.3784156152455
Puerto Rico (US),2016,98.5772007316497
"Korea, Dem. People's Rep.",2016,66.7906723674847
Portugal,2016,94.7056822977116
Paraguay,2016,62.499589919327
West Bank and Gaza,2016,78.397401435586
Post-demographic dividend,2016,97.360570140342
French Polynesia,2016,86.921107370317
Qatar,2016,97.1082196294212
Romania,2016,81.9056196154783
Russian Federation,2016,75.692239991669
Senegal,2016,24.8096361299701
Singapore,2016,100.0
Sierra Leone,2016,8.656720511267
San Marino,2016,100.0
Serbia,2016,74.888756731137
Sub-Saharan Africa,2016,28.0023726016417
Sao Tome and Principe,2016,34.0730247431018
Suriname,2016,54.8788548050919
Slovak Republic,2016,98.9711298194259
Slovenia,2016,95.865534457588
Sweden,2016,99.6514249285855
Turks and Caicos Islands,2016,47.2244403567394
Chad,2016,5.99418883763358
Europe & Central Asia (IDA & IBRD countries),2016,79.94222994924
Togo,2016,16.9574573062902
Tajikistan,2016,52.7228477603698
Turkmenistan,2016,92.2849938766969
Latin America & the Caribbean (IDA & IBRD countries),2016,66.9463353430364
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2016,58.6992596920582
Tonga,2016,29.4695858367145
Tunisia,2016,76.7128936199249
Tuvalu,2016,8.44629931854464
Tanzania,2016,9.48783390188552
Uganda,2016,13.1335090736868
Ukraine,2016,88.6682642980545
Upper middle income,2016,78.3066753969831
United States,2016,96.535067426793
Uzbekistan,2016,73.4305954763321
Virgin Islands (U.S.),2016,97.9359935454068
Viet Nam,2016,54.5774894367179
World,2016,69.7237415262525
Samoa,2016,61.8137415690127
Zimbabwe,2016,27.0944535609013
Afghanistan,2017,25.6714172375918
Africa Western and Central,2017,26.6707091632912
Albania,2017,70.6369415898919
Andorra,2017,90.6400033809841
Armenia,2017,82.7914583760328
American Samoa,2017,89.8545469094066
Austria,2017,98.9062020537843
Azerbaijan,2017,69.0369846849635
Belgium,2017,99.6978690492953
Bangladesh,2017,57.277601417181
Bulgaria,2017,96.4418138615001
Bahrain,2017,98.9097313972392
Bosnia and Herzegovina,2017,88.8418974622832
Belarus,2017,92.6783157111893
Brazil,2017,83.6051549791106
Bhutan,2017,56.5907498867424
Central African Republic,2017,6.48793757270195
Canada,2017,98.9285033657562
Central Europe and the Baltics,2017,91.5123389275512
Switzerland,2017,96.7000001340801
Chile,2017,98.7702384337868
Cote d'Ivoire,2017,38.5754643830321
"Congo, Dem. Rep.",2017,11.5018570307964
"Congo, Rep.",2017,45.3548124526646
Colombia,2017,72.9320062470848
Costa Rica,2017,80.4417707041206
Cyprus,2017,99.4817456332683
Czechia,2017,97.8813135588744
Germany,2017,99.9029467901847
Denmark,2017,99.5782174188815
Dominican Republic,2017,44.4923768099181
Algeria,2017,75.7305417878483
East Asia & Pacific,2017,75.2377812636008
Europe & Central Asia,2017,91.6390859432339
Ecuador,2017,66.1811722729968
Euro area,2017,98.2190244735423
Spain,2017,99.5531187860868
Estonia,2017,96.9100480586975
Ethiopia,2017,10.7919471087687
European Union,2017,96.8134655734934
Fragile and conflict affected situations,2017,30.2745398776546
Finland,2017,99.6331286573978
Fiji,2017,41.2241587130226
France,2017,99.1102477623347
United Kingdom,2017,99.8647846689634
Georgia,2017,67.8627983217874
Ghana,2017,36.8034045826681
Gibraltar,2017,100.0
"Gambia, The",2017,44.6612555120907
Guinea-Bissau,2017,22.7140842562389
Greece,2017,99.082832279752
Grenada,2017,89.9176799999318
Guatemala,2017,54.9853884139034
Guam,2017,99.059791733307
High income,2017,95.3659104653095
"Hong Kong SAR, China",2017,100.0
Honduras,2017,63.051790692444
Hungary,2017,94.6244414524352
IDA total,2017,33.2458588789447
IDA blend,2017,38.7298380844222
Indonesia,2017,28.8665952005925
IDA only,2017,29.703927250818
Isle of Man,2017,98.0139150745895
Ireland,2017,95.4634729455313
"Iran, Islamic Rep.",2017,93.5226557756244
Iraq,2017,58.395195614799
Iceland,2017,99.2539561704075
Israel,2017,99.5430975387491
Italy,2017,93.7377560143227
Jordan,2017,79.1695333013163
Japan,2017,98.4690994167584
Kazakhstan,2017,89.3004210400231
Kyrgyz Republic,2017,70.5217288443757
Cambodia,2017,26.0948804012951
Kiribati,2017,13.3111074703606
"Korea, Rep.",2017,98.8016820690424
Kuwait,2017,100.0
Latin America & Caribbean (excluding high income),2017,66.0514332438999
Lao PDR,2017,16.7325815626677
Lebanon,2017,47.3362265584127
Latin America & Caribbean,2017,75.3709470568734
Least developed countries: UN classification,2017,27.4287687213551
Low income,2017,25.3207495557212
Liechtenstein,2017,100.0
Sri Lanka,2017,47.7535126946425
Lower middle income,2017,59.6412086789811
Low & middle income,2017,65.2862895201204
Lesotho,2017,24.739469269916
Lithuania,2017,94.4423091946607
Luxembourg,2017,99.543226403751
Latvia,2017,95.6848313046139
"Macao SAR, China",2017,100.0
St. Martin (French part),2017,96.6540798021958
Morocco,2017,71.5253186951615
Monaco,2017,100.0
Moldova,2017,73.4444441363939
Madagascar,2017,18.6844476953544
"Middle East, North Africa, Afghanistan & Pakistan",2017,78.2047936726584
Mexico,2017,42.4756995910545
North Macedonia,2017,80.4163694528072
Malta,2017,99.8605850471682
Myanmar,2017,52.8225744437326
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2017,59.5431648913141
Montenegro,2017,84.8891087920292
Mongolia,2017,34.6919863535641
Northern Mariana Islands,2017,90.2432989690722
Malawi,2017,14.7004635346463
Malaysia,2017,93.6753201265979
North America,2017,96.6582369734943
New Caledonia,2017,95.9569450602811
Nigeria,2017,26.1300144970828
Nicaragua,2017,55.3108450794464
Netherlands,2017,99.9737989276451
Norway,2017,99.0945373884365
Nepal,2017,22.4536265748055
New Zealand,2017,96.1621456172606
OECD members,2017,91.1630791845455
Oman,2017,89.4748667060915
Pakistan,2017,45.4890231052146
Peru,2017,50.5448533651236
Philippines,2017,46.7474437444808
Palau,2017,84.2713419813323
Poland,2017,91.0381221995915
Puerto Rico (US),2017,99.4461459442471
"Korea, Dem. People's Rep.",2017,66.6258224978669
Portugal,2017,94.78596065421
Paraguay,2017,63.2098061082128
West Bank and Gaza,2017,78.7234320770618
Post-demographic dividend,2017,97.4353816480034
French Polynesia,2017,86.069799386968
Qatar,2017,96.9511638626732
Romania,2017,81.9158104745692
Russian Federation,2017,75.7745725721537
Senegal,2017,25.1204534504715
Singapore,2017,100.0
Sierra Leone,2017,8.91571134282719
San Marino,2017,100.0
Serbia,2017,74.9140403674161
Sub-Saharan Africa,2017,28.9119022745366
Sao Tome and Principe,2017,34.6035063047367
Suriname,2017,55.0933316168969
Slovak Republic,2017,99.0067281387603
Slovenia,2017,96.5455780216859
Sweden,2017,99.6711408523835
Turks and Caicos Islands,2017,47.1971132337907
Chad,2017,6.0316936003997
Europe & Central Asia (IDA & IBRD countries),2017,80.1550881283802
Togo,2017,17.4195283838883
Tajikistan,2017,53.5559110878999
Turkmenistan,2017,93.6808824431361
Latin America & the Caribbean (IDA & IBRD countries),2017,67.4127933947723
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2017,59.3682559266306
Tonga,2017,29.4693599721039
Tunisia,2017,76.0308374613024
Tuvalu,2017,8.49339046849152
Tanzania,2017,9.78841743740126
Uganda,2017,14.0036092022049
Ukraine,2017,88.4954524104413
Upper middle income,2017,78.7841596393906
United States,2017,96.694350796693
Uzbekistan,2017,74.5369168028385
Virgin Islands (U.S.),2017,97.9359935454068
Viet Nam,2017,55.1214549847853
World,2017,70.3804029108552
Samoa,2017,61.9122119356019
Zimbabwe,2017,26.9445884339127
Afghanistan,2018,26.5813145377719
Africa Western and Central,2018,27.3927982384078
Albania,2018,70.65335162337
Andorra,2018,90.6399959806121
Armenia,2018,82.9598380412522
American Samoa,2018,89.8545469094066
Austria,2018,98.9044748151298
Azerbaijan,2018,69.6032658882812
Belgium,2018,99.7061859928
Bangladesh,2018,57.7207449544889
Bulgaria,2018,96.2828131057567
Bahrain,2018,98.9078127858863
Bosnia and Herzegovina,2018,88.850693498337
Belarus,2018,92.766544664735
Brazil,2018,84.4000388230692
Bhutan,2018,60.8267760838514
Central African Republic,2018,6.38520696907848
Canada,2018,98.9836260855053
Central Europe and the Baltics,2018,91.5636413463048
Switzerland,2018,96.7000009316441
Chile,2018,98.7713670184763
Cote d'Ivoire,2018,40.3810137249807
"Congo, Dem. Rep.",2018,11.4043739382468
"Congo, Rep.",2018,45.5356397165062
Colombia,2018,73.1264378879352
Costa Rica,2018,80.525590360828
Cyprus,2018,99.741113800891
Czechia,2018,97.8816619040419
Germany,2018,99.9061155783909
Denmark,2018,99.9188311329772
Dominican Republic,2018,44.5939613974756
Algeria,2018,75.036130399841
East Asia & Pacific,2018,75.9949577229654
Europe & Central Asia,2018,91.7549693907274
Ecuador,2018,66.3946984801382
Euro area,2018,98.2156941912969
Spain,2018,99.5558738834628
Estonia,2018,96.9427504837686
Ethiopia,2018,11.2910758539614
European Union,2018,96.8262474630903
Fragile and conflict affected situations,2018,30.5248759917763
Finland,2018,99.6345478282001
Fiji,2018,41.3539489881601
France,2018,99.2425569011291
United Kingdom,2018,99.852656974279
Georgia,2018,68.1138148874751
Ghana,2018,38.6210681678007
Gibraltar,2018,100.0
"Gambia, The",2018,45.2810635854788
Guinea-Bissau,2018,22.9856159322566
Greece,2018,99.0320361272461
Guatemala,2018,55.2457121794635
Guam,2018,99.059791733307
High income,2018,95.4382479473501
"Hong Kong SAR, China",2018,100.0
Honduras,2018,63.5024966259911
Hungary,2018,96.1433838528522
IDA total,2018,33.7436504264436
IDA blend,2018,39.5316084169181
Indonesia,2018,29.1515575689813
IDA only,2018,30.0112216932767
Isle of Man,2018,98.3519816834383
Ireland,2018,95.5500823112871
"Iran, Islamic Rep.",2018,93.6697139681182
Iraq,2018,58.8765721620356
Iceland,2018,99.7891571990953
Israel,2018,99.5287233319724
Italy,2018,93.4809564006846
Jordan,2018,81.3508129682009
Japan,2018,98.5164504631983
Kazakhstan,2018,89.3098182316854
Kyrgyz Republic,2018,72.3086160926815
Cambodia,2018,26.6933832941225
Kiribati,2018,13.5331984883682
"Korea, Rep.",2018,98.9107134048309
Kuwait,2018,100.0
Latin America & Caribbean (excluding high income),2018,66.4780006701654
Lao PDR,2018,17.1601689389509
Lebanon,2018,47.5631163952381
Latin America & Caribbean,2018,75.413032815562
Least developed countries: UN classification,2018,27.6579859816775
Low income,2018,25.9932361195292
Liechtenstein,2018,100.0
Sri Lanka,2018,48.0017088515674
Lower middle income,2018,60.5647150433827
Low & middle income,2018,66.0910843931017
Lesotho,2018,25.6507852521301
Lithuania,2018,94.8732512815995
Luxembourg,2018,99.5046038462513
Latvia,2018,95.9692852409253
"Macao SAR, China",2018,100.0
St. Martin (French part),2018,96.6477510539043
Morocco,2018,73.1541232511864
Monaco,2018,100.0
Moldova,2018,73.7892172048201
Madagascar,2018,19.3598230600213
"Middle East, North Africa, Afghanistan & Pakistan",2018,78.3634907546044
Mexico,2018,42.6300240465305
North Macedonia,2018,80.3237909019868
Malta,2018,99.8429523203843
Myanmar,2018,54.2449405890936
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2018,60.1813508287962
Montenegro,2018,84.9535745120898
Mongolia,2018,35.5777930570137
Northern Mariana Islands,2018,90.6391752577319
Malawi,2018,15.280214141913
Malaysia,2018,93.7242066106542
North America,2018,96.8082150844713
New Caledonia,2018,96.1840301489134
Nigeria,2018,26.7078130620546
Nicaragua,2018,55.3749850927099
Netherlands,2018,99.9726179948876
Norway,2018,99.0402463525688
Nepal,2018,20.8958654198582
New Zealand,2018,97.1428571624635
OECD members,2018,91.2102965227096
Oman,2018,89.8931003871863
Pakistan,2018,46.5044850703905
Peru,2018,50.8309405945818
Philippines,2018,46.9702590230394
Palau,2018,85.4987785120794
Poland,2018,90.6905867680132
Puerto Rico (US),2018,99.7411658091642
"Korea, Dem. People's Rep.",2018,66.4660283082871
Portugal,2018,94.8641372300634
Paraguay,2018,63.9167043454898
West Bank and Gaza,2018,79.0490188936285
Post-demographic dividend,2018,97.5099853156381
French Polynesia,2018,85.2184914036191
Qatar,2018,96.7940880474774
Romania,2018,81.9333571772162
Russian Federation,2018,75.8601181603772
Senegal,2018,25.4324042760609
Singapore,2018,100.0
Sierra Leone,2018,9.17847556387583
San Marino,2018,100.0
Serbia,2018,74.9420059674783
Sub-Saharan Africa,2018,29.8140922467814
Sao Tome and Principe,2018,35.1323853007535
Suriname,2018,55.3120332257966
Slovak Republic,2018,99.042326711847
Slovenia,2018,97.2256215857835
Sweden,2018,99.6905330218653
Turks and Caicos Islands,2018,47.1715194953159
Chad,2018,6.07143584248856
Europe & Central Asia (IDA & IBRD countries),2018,80.2947129196515
Togo,2018,17.8874097421064
Tajikistan,2018,54.3860700294647
Turkmenistan,2018,94.7905268337908
Latin America & the Caribbean (IDA & IBRD countries),2018,67.8285637403908
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2018,60.0077586339753
Tonga,2018,29.4732143262293
Tunisia,2018,75.3363204139181
Tuvalu,2018,8.53905946004658
Tanzania,2018,10.092173476307
Uganda,2018,14.895237559752
Ukraine,2018,88.3225822149896
Upper middle income,2018,79.229147967594
United States,2018,96.8524325557664
Uzbekistan,2018,75.6617221509532
Virgin Islands (U.S.),2018,97.9359935454068
Viet Nam,2018,55.6616086338339
World,2018,71.0242373830707
Samoa,2018,62.0158601884328
Zimbabwe,2018,26.807938485019
Afghanistan,2019,27.4917341128464
